"","2015"
"1",12.6595614756741
"2",11.1981999232137
"3",1.11891333447376
"4",14.5627376270308
"5",14.6127993486721
"6",-0.435238453426201
"7",-2.18622493369949
"8",-0.288775429969134
"9",4.13077090101722
"10",7.90924416943882
"11",10.4878880256377
"12",11.4901215917822
"13",-1.03615563355608
"14",-6.01602411571158
"15",9.19755897562453
"16",11.2975477767988
"17",2.24306574454455
"18",23.749226471546
"19",7.26839990712793
"20",12.5387519468831
"21",14.2128593531832
"22",6.20732110891152
"23",7.27635553456404
"24",-1.23783212246426
"25",15.4980073346725
"26",12.7385686218119
"27",-0.144890740920907
"28",8.50759796187652
"29",3.71147561929136
"30",10.9153864330298
"31",1.66197549520085
"32",7.6181683044609
"33",3.18324705222388
"34",1.94389970712197
"35",5.46248677202687
"36",0.852757339122749
"37",-10.4534926238392
"38",6.49287744409285
"39",-1.40690922823925
"40",8.0912478639143
"41",4.54273028180699
"42",4.54998810997221
"43",6.54843805418607
"44",-4.21240615036879
"45",11.1929810332419
"46",14.2853852217636
"47",-14.2046189591393
"48",2.76126571485779
"49",11.2182519685845
"50",22.846116275619
"51",15.4113363916359
"52",6.84325475516162
"53",-2.26163421583571
"54",14.9743196979975
"55",8.38050104558718
"56",7.78834523041885
"57",6.11986472819028
"58",13.0585516197846
"59",-5.86804253311807
"60",11.4617205346901
"61",13.7621117083421
"62",6.27121987312391
"63",9.01371166987546
"64",9.10174042643045
"65",-5.94628733716795
"66",-2.20367236060951
"67",8.45694768408083
"68",7.36538746059922
"69",8.4020179567906
"70",8.26627318024029
"71",5.58266170335017
"72",-2.3493723421352
"73",6.16610874955927
"74",5.13822652476607
"75",11.9043501898664
"76",6.74525553717976
"77",7.8662126515557
"78",10.2047755433594
"79",8.43199837198902
"80",16.2276723915501
"81",5.44043756673535
"82",9.33668527888866
"83",6.82134805336341
"84",20.390903722987
"85",6.56714170890531
"86",21.3364693240768
"87",-1.33799609333731
"88",8.19896452253519
"89",3.61340203712122
"90",4.73440130381933
"91",11.6016990243706
"92",-1.14497693235501
"93",-4.07221944019377
"94",13.2046264223971
"95",15.9072300488055
"96",17.9686421395965
"97",16.6064323956332
"98",-4.99252653738142
"99",12.898706992206
"100",17.5596282185448
"101",10.2104106482087
"102",13.5064770306009
"103",5.65116506355244
"104",16.203009020512
"105",6.69908805999615
"106",-0.533036786653589
"107",11.7117796989159
"108",8.46631619344651
"109",7.33654761672103
"110",2.43765630130246
"111",15.608195899976
"112",9.97155189088823
"113",-5.45530026056552
"114",10.6206866954708
"115",9.61614741688473
"116",0.0516226342114603
"117",9.32573572806529
"118",19.5552231707089
"119",11.8651325791552
"120",20.8398890868595
"121",20.7358359985442
"122",20.0881411997112
"123",20.4942405783322
"124",-6.20521113623835
"125",-0.536331205793426
"126",-3.94079263723308
"127",15.1332841242222
"128",10.5200927796115
"129",12.8142224110147
"130",24.0130209319838
"131",16.1906890037197
"132",8.73169771668395
"133",1.15917785765215
"134",-4.79607645817488
"135",26.292582188629
"136",-7.58727428005324
"137",9.89807858260009
"138",7.68227678883967
"139",15.574266779845
"140",7.05295359570572
"141",17.0653155886167
"142",0.664270459426096
"143",1.96774575246131
"144",12.2267722884713
"145",8.8052060152032
"146",30.63431279076
"147",23.1403112924382
"148",11.0727471074414
"149",20.8018163686011
"150",17.295399090535
"151",6.3680914375881
"152",15.0808475226292
"153",5.82795878454299
"154",6.99460355836213
"155",14.087007561025
"156",8.48738775027082
"157",6.70962640134878
"158",18.3969718979623
"159",-0.493198504664495
"160",3.63418804630663
"161",-0.908028436437064
"162",13.6341739645926
"163",22.7675822425997
"164",9.53878503911791
"165",0.593644560323408
"166",30.1672620151487
"167",21.3387210741183
"168",7.79861673645623
"169",10.1698340937213
"170",-0.686864490214878
"171",2.33580608463581
"172",1.7584462863959
"173",7.88698209561892
"174",19.4341850771495
"175",7.69559993402017
"176",11.1772790383368
"177",19.4853685273532
"178",8.73150291795003
"179",3.29437766736939
"180",-5.65744688702422
"181",14.6648203555097
"182",13.1784362590242
"183",5.24281598602614
"184",6.86189996267126
"185",16.293652853221
"186",21.7742167130075
"187",11.9472785597148
"188",6.86137792825676
"189",20.9642916102811
"190",-2.25805119203313
"191",1.59611137978431
"192",22.3813125308559
"193",10.3457352441269
"194",18.1927074443623
"195",19.212940835133
"196",18.0643806994555
"197",18.1214955599505
"198",8.76888284181464
"199",12.9657679236698
"200",17.1636196861067
"201",14.7980858576821
"202",14.8552134860103
"203",14.8703649142864
"204",17.2526783251212
"205",12.4695851463689
"206",18.7787584381456
"207",16.7866607556431
"208",0.908636036560813
"209",0.0481580410145064
"210",9.79574671173631
"211",30.4293897403572
"212",17.1060281304783
"213",17.549215070866
"214",15.5254385407203
"215",16.2855881434452
"216",22.6740220738747
"217",19.2106541496434
"218",16.5939267993991
"219",14.0739559378193
"220",9.08914225220775
"221",-2.01038119106851
"222",18.421935676712
"223",15.3386769981776
"224",9.55538285177483
"225",3.03050101138969
"226",0.71821389504832
"227",14.2146521094951
"228",-1.71388912926729
"229",13.7544429583876
"230",14.9873274043071
