"","2013"
"1",-6.29464305309451
"2",8.074814128012
"3",16.5305474289742
"4",5.53285674868722
"5",-9.78730798922623
"6",15.6514445053183
"7",0.336862315105448
"8",-5.94729349380048
"9",2.22399534289192
"10",3.04349771251862
"11",20.6408214763269
"12",9.6234329681235
"13",13.2249433054977
"14",9.20707419274958
"15",-4.98191622292222
"16",8.53292062644426
"17",-9.2929795400662
"18",-1.65391521231275
"19",5.1963794120365
"20",-1.73590639048943
"21",3.15431845105821
"22",5.68952274145737
"23",-3.76922177954623
"24",2.92386014618935
"25",5.58362931697243
"26",-5.92489615218737
"27",13.6110868212088
"28",2.01556617250421
"29",3.33353934307688
"30",5.01871997465483
"31",9.78361992250719
"32",14.5894968082138
"33",5.13730717158191
"34",-2.21414654366347
"35",9.42729099539141
"36",16.5400454458826
"37",13.3426238667918
"38",-4.54357511996049
"39",5.40568878519824
"40",15.4158007640065
"41",10.0138672232281
"42",0.248198327976382
"43",-5.52954329412012
"44",17.0461684021022
"45",1.70935946469328
"46",8.11145336136757
"47",0.875540326956559
"48",1.74681849855256
"49",20.9699946262711
"50",18.3964711885298
"51",5.43333018781968
"52",2.96270212470534
"53",7.98381302448241
"54",9.28698310075804
"55",-2.71222638105216
"56",20.2453052349823
"57",14.6936291966636
"58",6.43582856686155
"59",-9.57803945393224
"60",8.29310691884899
"61",26.2427784537579
"62",9.09453587667896
"63",3.90439633607862
"64",-3.481694574477
"65",6.20937854338046
"66",4.27536286695854
"67",8.4726911724422
"68",32.0746291634487
"69",6.89683955445236
"70",-1.78824090039902
"71",3.5314096566319
"72",-4.78518822042962
"73",8.45513405302837
"74",2.30665864922084
"75",12.0912216071691
"76",0.0253152552255766
"77",-4.52832083436057
"78",10.8461032940554
"79",8.0260396446438
"80",23.0603184189169
"81",2.69109587778098
"82",9.09777428322092
"83",1.80736872082815
"84",19.6647853037704
"85",5.13483144553443
"86",16.8744950344139
"87",8.45883321967984
"88",16.6527256625316
"89",4.32737797312358
"90",13.9311653620542
"91",12.9194857809165
"92",12.6038123166125
"93",14.4727891103493
"94",-0.921638975331476
"95",0.231579977282809
"96",-0.296415592369087
"97",6.1924255044263
"98",7.95688785823028
"99",13.210566377828
"100",21.6580997568676
"101",11.4189456690989
"102",11.0390000155705
"103",10.344480195975
"104",-4.37302395604725
"105",16.2133038558029
"106",12.4682155536114
"107",19.6968740263849
"108",13.7343946944803
"109",24.2576507335824
"110",3.32707347379364
"111",13.1870201302613
"112",8.86621801236353
"113",8.82693214546962
"114",-2.05877400924582
"115",5.79551250952708
"116",26.4531903439305
"117",28.500069828568
"118",11.5606581298062
"119",0.3757569556223
"120",6.17575766846661
"121",29.5996484789081
"122",-4.76078924214469
"123",24.5940782243273
"124",-1.7636369134017
"125",25.9709828677417
"126",6.50598464958481
"127",6.80427806737867
"128",14.2917239194212
"129",9.66123910023477
"130",24.5210026236997
"131",17.1353516951369
"132",20.188061702901
"133",10.5621470615601
"134",7.11858467582461
"135",5.53448139887598
"136",13.5602801604711
"137",5.97369092788445
"138",11.5916772296084
"139",15.2892571441208
"140",-6.80593183870215
"141",18.5555533554224
"142",17.1578243261749
"143",7.03242564953851
"144",17.5216167970848
"145",10.5199204297025
"146",2.76024519183794
"147",2.77822444013287
"148",-0.665665719780231
"149",23.062858017336
"150",15.0127093597694
"151",24.7439385964133
"152",1.86059583871796
"153",5.22360022896764
"154",5.73716685121963
"155",25.1205618941468
"156",20.9220332859714
"157",25.1824260037015
"158",10.5124663286045
"159",-4.60513890685658
"160",4.29684881882398
"161",19.435823082018
"162",6.63760218757195
"163",24.4874726896103
"164",16.4395246098754
"165",3.10085946747524
"166",22.8710610166649
"167",10.0853565299287
"168",13.2106539575666
"169",1.93056089370995
"170",3.35443688531589
"171",4.71892299089766
"172",9.33188145821472
"173",11.1436383268997
"174",23.8628217979247
"175",7.38650343755324
"176",10.6410309644645
"177",5.55044807334748
"178",11.9118841899472
"179",12.0618067907786
"180",10.6618480011484
"181",2.64667282639565
"182",4.12409936928616
"183",9.97924240683514
"184",7.73351319851411
"185",3.48868530645499
"186",10.3333649386847
"187",21.2949944244694
"188",5.87117461870229
"189",12.211626136309
"190",17.1656524455757
"191",4.71289249534833
"192",2.89153174923926
"193",11.0866376246383
"194",10.1757343419261
"195",11.9260085252671
"196",1.78539449223926
"197",23.6569754135172
"198",5.87843312184048
"199",16.7251110998131
"200",10.918108618834
"201",19.703975105608
"202",5.66900665391547
"203",7.01990143344708
"204",23.5939324524834
"205",18.8301115637027
"206",7.29982493392875
"207",8.39772052887321
"208",7.58945796794179
"209",31.9482934273944
"210",10.4709218565846
"211",10.7213800760807
"212",12.1486739281893
"213",7.60416182437372
"214",0.802497057336971
"215",-7.30175572778601
"216",7.73350100662834
"217",25.7684675529427
"218",7.43910747977591
"219",8.45078984044348
"220",21.1138216903349
"221",4.08693152429978
"222",19.1059462852603
"223",19.4584299477288
"224",24.7394280993098
"225",25.8471245740846
"226",12.3378428816531
"227",8.56314314060681
"228",15.2670555552518
"229",13.4648253415573
"230",15.6986671334652
