"","2007","2008","2009"
"76",340.162056528656,456.799846313031,443.38754737227
"77",344.495012812948,456.799846313031,443.38754737227
"78",344.495012812948,456.799846313031,443.38754737227
"79",359.212401471437,463.961341631043,451.716078940477
"80",359.212401471437,463.961341631043,457.251314847264
"81",359.212401471437,468.648394107362,459.665617016423
"82",364.123396279581,468.648394107362,472.114733210406
"83",371.493131995099,483.513824167542,475.836008404837
"84",371.493131995099,483.513824167542,480.658202205368
"85",371.493131995099,488.202120695333,484.188109636911
"86",371.493131995099,488.202120695333,490.461643586104
"87",385.213336031434,495.08714316894,501.790709325827
"88",406.781439830296,501.861739160372,504.983286645667
"89",411.213212531893,504.778177545846,504.983286645667
"90",435.111420976432,504.778177545846,507.82953588824
"91",435.111420976432,510.726795936289,522.971140250671
"92",435.111420976432,517.244045219894,526.452325519799
"93",435.111420976432,517.244045219894,550.159801031219
"94",435.111420976432,517.244045219894,571.49560835199
"95",439.05540122838,519.446679501943,576.889848772611
"96",446.287575035891,539.948889665273,597.479684304712
"97",462.22040665955,549.156127043378,606.240993953943
"98",465.745119595245,558.229044315487,622.128117325398
"99",470.155000500637,562.123231466814,622.128117325398
"100",491.520276577642,564.645269048339,622.128117325398
"101",495.102391842413,564.645269048339,640.990671150612
"102",498.344209539754,564.645269048339,647.404912481055
"103",498.344209539754,575.067015381721,647.404912481055
"104",505.440864127221,583.961526177909,655.834494689956
"105",514.176179224387,590.585578489532,670.354961002446
"106",514.176179224387,596.980491478836,680.576385488878
"107",514.176179224387,600.069074473932,684.728940248339
"108",514.176179224387,609.9893705707,684.728940248339
"109",519.354668487252,609.9893705707,692.876590452303
"110",523.789984780685,614.218726634589,695.619147406417
"111",523.789984780685,621.045406069091,698.816875095913
"112",523.789984780685,621.045406069091,714.971061567762
"113",540.798641082838,631.216794967088,714.971061567762
"114",556.509078196051,631.216794967088,721.749908380731
"115",573.685868518994,631.216794967088,721.749908380731
"116",584.76238285894,638.122158226589,721.749908380731
"117",589.176316082831,650.123925183759,729.908863277624
"118",591.933726065059,653.341008541428,735.094926087434
"119",596.660062588069,656.753366168803,741.750941217408
"120",601.856940667452,660.014884973714,760.757566207049
"121",604.919794937015,671.163761880281,764.6459275229
"122",607.295758199543,674.076079861064,771.067691511408
"123",613.592142036527,674.076079861064,775.3400639347
"124",616.064331886504,695.156026190539,778.100863895288
"125",619.246133194334,707.663607785942,778.100863895288
"126",627.454616349544,718.108111423675,785.144693480791
"127",633.171836658824,723.592312741768,787.394313316934
"128",645.999062037572,723.592312741768,804.535062220277
"129",661.268144648536,730.274861226246,809.537709533209
"130",665.383331744582,746.910685078218,837.041807035994
"131",670.849149191068,757.776625865739,837.041807035994
"132",694.481361858745,757.776625865739,846.255406462137
"133",701.774416741469,785.35101873911,846.255406462137
