"","2007","2008"
"1",3.71267099557325,0
"2",6.55759594544416,9.97315181633054
"3",20.033164824267,9.97315181633054
"4",24.2810374326686,18.4152703428077
"5",32.0364668665407,18.4152703428077
"6",32.0364668665407,18.4152703428077
"7",35.3361221638323,21.7746227258744
"8",46.6311888273662,29.5604675729681
"9",57.0230590941916,29.5604675729681
"10",57.0230590941916,37.3866723845176
"11",62.0906398466631,37.3866723845176
"12",62.0906398466631,37.3866723845176
"13",65.8866872881256,37.3866723845176
"14",65.8866872881256,39.8250539167086
"15",65.8866872881256,49.3128764841163
"16",65.8866872881256,49.3128764841163
"17",68.3063105355179,49.3128764841163
"18",77.2820271230931,62.8327002494129
"19",77.2820271230931,66.0494673658175
"20",77.2820271230931,73.2796192041161
"21",92.5338196889764,73.2796192041161
"22",96.004276352668,80.3742285617295
"23",99.9510093769253,82.9400048394285
"24",99.9510093769253,82.9400048394285
"25",104.270108504341,88.1446188538288
"26",107.769462390893,88.1446188538288
"27",116.928464646214,88.1446188538288
"28",116.928464646214,91.1646344061021
"29",116.928464646214,91.1646344061021
"30",124.397546964391,96.2988136176458
"31",124.397546964391,96.2988136176458
"32",124.397546964391,98.7540997827857
"33",124.397546964391,104.004963339381
"34",124.397546964391,106.369935207462
"35",124.397546964391,106.369935207462
"36",124.397546964391,112.105241434968
"37",127.075067832167,133.277374037424
"38",131.825459082967,133.277374037424
"39",131.825459082967,136.386025957643
"40",135.746818897563,144.73300957314
"41",135.746818897563,144.73300957314
"42",135.746818897563,144.73300957314
"43",135.746818897563,148.071931347515
"44",135.746818897563,148.071931347515
"45",138.680482314359,156.783351869686
"46",141.805049208467,160.18914102843
"47",159.138238251905,160.18914102843
"48",162.147634370569,160.18914102843
"49",165.949105417126,164.304709647727
"50",165.949105417126,164.304709647727
"51",168.37430965306,164.304709647727
"52",168.37430965306,170.405904534562
"53",168.37430965306,181.213510574713
"54",171.414047105938,181.213510574713
"55",171.414047105938,186.022934056803
"56",171.414047105938,186.022934056803
"57",173.844101056837,189.76149056351
"58",173.844101056837,192.405116315056
"59",182.228578142099,192.405116315056
"60",188.262006373016,194.672965161167
"61",193.223196874453,194.672965161167
"62",204.964878954392,194.672965161167
"63",204.964878954392,194.672965161167
"64",204.964878954392,194.672965161167
"65",207.966096536383,194.672965161167
"66",210.6362698963,199.345542720185
"67",210.6362698963,199.345542720185
"68",210.6362698963,199.345542720185
"69",227.144703847394,201.679648117511
"70",233.155957863625,205.399441290655
"71",233.155957863625,209.640052251867
"72",233.155957863625,225.89058008434
"73",236.342198309318,225.89058008434
"74",236.342198309318,244.071100466939
"75",236.342198309318,246.586234902379
"76",255.666363636342,267.378014282885
"77",255.666363636342,267.378014282885
"78",259.479740933954,270.621005788315
"79",259.479740933954,270.621005788315
"80",262.19155092862,274.007895732318
"81",265.446643011542,289.78747462598
"82",278.658987827317,295.219138547223
"83",284.95184149924,302.44455309581
"84",290.65492945986,308.179154675507
"85",301.636282415675,314.111929364222
"86",305.806716886148,314.111929364222
"87",305.806716886148,318.777437077374
"88",305.806716886148,334.600918949491
"89",320.353299710525,334.600918949491
"90",339.246209789208,334.600918949491
"91",339.246209789208,344.630197511228
"92",342.687233650356,351.100524100368
"93",342.687233650356,351.100524100368
"94",342.687233650356,351.100524100368
"95",359.758855041095,358.373214004209
"96",368.064524886012,368.634033614573
"97",370.645305579829,368.634033614573
"98",378.2227298043,368.634033614573
"99",378.2227298043,368.634033614573
"100",386.053525691785,368.634033614573
"101",386.053525691785,373.380030649131
"102",392.270159171515,391.357450583565
"103",392.270159171515,413.624240241782
"104",392.270159171515,413.624240241782
"105",394.532589665147,413.624240241782
"106",403.409559950571,422.875190124256
"107",403.409559950571,422.875190124256
"108",424.567267090841,432.985302449912
"109",430.327956022465,444.382808619059
"110",441.871487149329,462.430520692196
"111",441.871487149329,465.659578355643
"112",445.774468456059,475.582652588994
"113",458.13317039249,475.582652588994
"114",475.476709128959,475.582652588994
"115",475.476709128959,481.421073699563
"116",483.56270575558,485.589478686439
"117",489.179469327225,485.589478686439
"118",501.747415796737,494.608470347769
"119",526.416065165512,507.563114385063
"120",526.416065165512,507.563114385063
"121",529.178710007281,518.555160862243
"122",534.031202100082,525.829975065209
"123",538.684338506286,547.93732896203
"124",538.684338506286,555.958389880986
"125",548.745951323866,555.958389880986
"126",555.332867412032,580.820907441913
"127",555.332867412032,586.183314699179
"128",555.332867412032,586.183314699179
"129",571.980293273259,586.183314699179
"130",574.849310621573,593.086933576869
"131",584.605147487697,593.086933576869
"132",584.605147487697,605.789308361024
"133",584.605147487697,624.63547595848
"134",584.605147487697,638.908088040228
"135",589.516992160273,649.852781947004
"136",592.971842783603,673.90835511907
"137",595.514546147569,677.238372660767
"138",595.514546147569,677.238372660767
"139",599.780468341449,689.454700188609
"140",599.780468341449,699.764085693392
"141",603.017096859007,711.147507545023
"142",603.017096859007,719.855384888754
"143",607.803428810228,740.664741728326
"144",607.803428810228,744.890301779916
"145",611.901733227684,744.890301779916
"146",616.361254111514,750.889146384583
"147",626.57320748305,757.496174304315
"148",634.366339896316,761.692177025783
"149",642.278119063394,766.106215460501
"150",657.955186813841,770.029013961942
"151",664.710391229751,770.029013961942
"152",664.710391229751,781.192934818061
"153",667.098920133762,781.192934818061
"154",673.939699494576,781.192934818061
"155",677.178709021318,785.018352441675
"156",682.987180428756,787.882849328197
"157",699.273078478991,787.882849328197
"158",708.358770119405,792.627017452986
"159",708.358770119405,792.627017452986
"160",713.152397652651,795.653469369856
"161",713.152397652651,799.201531954919
"162",719.105669278127,799.201531954919
"163",724.142090755805,799.201531954919
"164",750.573563586487,799.201531954919
"165",750.573563586487,803.326226026423
"166",753.074692439691,830.135163695915
"167",764.830940998371,834.262029524704
"168",768.418688543108,834.262029524704
"169",780.521813964357,837.737141707856
"170",792.504460736378,843.919408350326
"171",796.265164987869,847.878247819703
"172",796.265164987869,859.2479472756
"173",808.476423626111,859.2479472756
"174",818.092332296697,869.239927722733
"175",818.092332296697,873.533439936188
"176",833.243280988721,876.274140739749
"177",837.152338716156,876.274140739749
"178",848.364032175131,897.009088944488
"179",848.364032175131,904.512692679239
"180",848.364032175131,914.127787675522
"181",848.364032175131,914.127787675522
"182",848.364032175131,914.127787675522
"183",856.311675677721,925.23033078604
"184",861.909975901707,944.143305113714
"185",861.909975901707,964.296963537894
"186",879.439023786295,964.296963537894
"187",879.439023786295,978.326544886475
"188",888.775069111865,983.012026262532
"189",888.775069111865,983.012026262532
