"","2013"
"1",14.747216407756
"2",17.4390236794649
"3",26.5155195424909
"4",26.5155195424909
"5",36.8162807541746
"6",45.038383064175
"7",50.8497195770724
"8",56.6658528496572
"9",61.0091081398259
"10",63.3638762174416
"11",70.2022091206639
"12",77.7995881193407
"13",77.7995881193407
"14",77.7995881193407
"15",77.7995881193407
"16",77.7995881193407
"17",77.7995881193407
"18",90.8850717814547
"19",90.8850717814547
"20",90.8850717814547
"21",90.8850717814547
"22",90.8850717814547
"23",93.9977654309047
"24",93.9977654309047
"25",93.9977654309047
"26",93.9977654309047
"27",97.0447032840468
"28",105.62996460488
"29",114.408875089262
"30",119.706788414842
"31",123.032754882678
"32",123.032754882678
"33",123.032754882678
"34",128.083764999856
"35",128.083764999856
"36",128.083764999856
"37",133.873280247577
"38",136.194634690183
"39",136.194634690183
"40",138.667333970921
"41",138.667333970921
"42",141.705068430056
"43",144.493998530023
"44",144.493998530023
"45",150.487487014751
"46",152.986769981486
"47",152.986769981486
"48",156.447494312859
"49",156.447494312859
"50",156.447494312859
"51",156.447494312859
"52",156.447494312859
"53",156.447494312859
"54",159.608946059597
"55",164.322850590851
"56",164.322850590851
"57",164.322850590851
"58",164.322850590851
"59",167.980954050367
"60",167.980954050367
"61",170.365292406251
"62",178.734544772583
"63",178.734544772583
"64",178.734544772583
"65",185.275730374993
"66",190.247713517984
"67",194.210868152738
"68",194.210868152738
"69",203.193328768123
"70",206.268986009831
"71",211.341254437621
"72",216.533368766611
"73",216.533368766611
"74",222.418592602969
"75",226.232946551821
"76",226.232946551821
"77",226.232946551821
"78",226.232946551821
"79",226.232946551821
"80",230.058704739795
"81",238.629383923672
"82",250.959979742207
"83",272.121513745587
"84",272.121513745587
"85",272.121513745587
"86",272.121513745587
"87",277.633684172054
"88",287.700405318711
"89",287.700405318711
"90",287.700405318711
"91",287.700405318711
"92",287.700405318711
"93",296.452539387894
"94",296.452539387894
"95",309.111181213663
"96",309.111181213663
"97",320.785046720137
"98",320.785046720137
"99",332.435501100395
"100",344.894912459434
"101",348.595449668713
"102",355.709433520443
"103",355.709433520443
"104",367.782342605982
"105",370.810518867183
"106",374.090628726266
"107",377.72713384686
"108",393.109141186189
"109",393.109141186189
"110",393.109141186189
"111",395.611826994521
"112",397.908941549286
"113",410.575929309159
"114",417.617019470586
"115",417.617019470586
"116",417.617019470586
"117",417.617019470586
"118",417.617019470586
"119",421.929847328393
"120",421.929847328393
"121",426.800645085393
"122",435.331158269083
"123",447.364199887287
"124",451.338316907064
"125",451.338316907064
"126",476.481455115626
"127",480.449315494584
"128",480.449315494584
"129",480.449315494584
"130",490.712861594151
"131",500.162945331268
"132",503.890123467387
"133",523.859564884267
"134",523.859564884267
"135",523.859564884267
"136",538.288502490233
"137",540.863380581465
"138",549.750518545398
"139",560.725006597245
"140",560.725006597245
"141",560.725006597245
"142",560.725006597245
"143",560.725006597245
"144",563.920097701035
"145",586.867540355988
"146",586.867540355988
"147",586.867540355988
"148",586.867540355988
"149",589.314668550647
"150",589.314668550647
"151",607.342590130482
"152",614.1221453372
"153",632.925621424766
"154",632.925621424766
"155",640.201626013543
"156",640.201626013543
"157",644.396409044083
"158",647.35123223647
"159",647.35123223647
"160",658.899219716965
"161",662.449659228076
"162",666.166099104467
"163",670.576507919102
"164",675.853726124197
"165",681.31802085843
"166",690.386578143537
"167",693.40697620789
"168",696.382427663494
"169",699.595521136243
"170",704.777627053319
"171",704.777627053319
"172",709.188078741394
"173",716.264438280066
"174",729.984438484272
"175",744.408262485264
"176",744.408262485264
"177",750.826038395317
"178",757.469439072567
"179",767.094728764687
"180",767.094728764687
"181",774.902589934855
"182",792.407285935558
"183",792.407285935558
"184",807.068002679225
"185",811.556248907496
"186",816.398670815961
"187",818.942868103167
"188",822.38977472142
"189",841.725238588923
"190",858.75556381331
"191",865.07699666943
"192",872.260284253398
"193",872.260284253398
"194",880.599740838612
"195",886.507797151004
"196",894.993437294865
"197",899.703901238338
"198",905.070621675659
"199",920.299269798534
"200",920.299269798534
"201",920.299269798534
"202",924.934919029047
"203",947.299941455487
"204",957.544221158652
"205",957.544221158652
"206",957.544221158652
"207",957.544221158652
"208",957.544221158652
"209",969.803756911434
"210",980.118450710566
"211",984.116997549577
"212",995.47449683649
"213",1000.54493080681
"214",1015.15481392844
"215",1015.15481392844
"216",1017.40435561768
"217",1017.40435561768
"218",1022.58696430763
"219",1035.96527967315
"220",1050.92624354864
"221",1061.78362117047
"222",1067.32371758879
"223",1079.15821097451
"224",1081.71164019695
"225",1081.71164019695
"226",1097.02352471848
"227",1102.92368903935
"228",1116.98874684916
"229",1119.81218805522
"230",1119.81218805522
