"","2011","2010","2009"
"1",0,2.55545773131408,0
"2",0,2.55545773131408,2.66210122117905
"3",3.33101142872248,2.55545773131408,9.67894897662235
"4",7.21145697880539,12.4099578922171,13.318120628454
"5",7.21145697880539,12.4099578922171,22.2803427679767
"6",10.0752582294674,12.4099578922171,30.1159769728574
"7",29.2335265433972,12.4099578922171,30.1159769728574
"8",29.2335265433972,15.4478043498751,32.5907380760385
"9",31.5270678092543,24.6262305745356,36.3636000490781
"10",38.4562843199034,34.6049672296164,36.3636000490781
"11",38.4562843199034,34.6049672296164,40.0775406700975
"12",56.6657592085961,43.5832702219294,40.0775406700975
"13",64.8237743922514,43.5832702219294,44.4975578946664
"14",67.5395862548772,50.618615703947,44.4975578946664
"15",67.5395862548772,50.618615703947,44.4975578946664
"16",83.8427525810125,57.0659024744065,46.7161397889295
"17",83.8427525810125,57.0659024744065,46.7161397889295
"18",83.8427525810125,64.904333695891,46.7161397889295
"19",87.1946046163958,67.6085506936789,54.8821821802532
"20",87.1946046163958,67.6085506936789,54.8821821802532
"21",92.9209681387355,70.4167029597819,57.7491572815178
"22",92.9209681387355,70.4167029597819,57.7491572815178
"23",95.2788692212429,70.4167029597819,57.7491572815178
"24",95.2788692212429,70.4167029597819,70.9472683204951
"25",95.2788692212429,70.4167029597819,77.2552222622392
"26",95.2788692212429,88.2875506205129,77.2552222622392
"27",99.3054765105489,88.2875506205129,77.2552222622392
"28",99.3054765105489,91.9303099898679,77.2552222622392
"29",99.3054765105489,91.9303099898679,77.2552222622392
"30",99.3054765105489,91.9303099898679,77.2552222622392
"31",99.3054765105489,99.6992422465434,81.6833446330758
"32",108.132975853489,99.6992422465434,104.496512230102
"33",110.38464487682,102.788430339351,104.496512230102
"34",124.647500847698,107.724309141484,104.496512230102
"35",124.647500847698,107.724309141484,111.522727335684
"36",124.647500847698,107.724309141484,116.194665392585
"37",136.014280627003,112.020672202657,116.194665392585
"38",136.014280627003,112.020672202657,135.812026037491
"39",136.014280627003,118.177280575365,135.812026037491
"40",140.095889982464,118.177280575365,141.579112194142
"41",140.095889982464,118.177280575365,141.579112194142
"42",143.903771284473,140.783150064046,148.333537456555
"43",143.903771284473,146.29651124751,148.333537456555
"44",149.086931763323,149.885672287628,148.333537456555
"45",151.417075814557,149.885672287628,154.496950916212
"46",154.071868328744,149.885672287628,154.496950916212
"47",154.071868328744,152.748007267556,157.351585327316
"48",157.695140968464,152.748007267556,157.351585327316
"49",157.695140968464,152.748007267556,157.351585327316
"50",169.194032437355,152.748007267556,157.351585327316
"51",173.990713021301,152.748007267556,157.351585327316
"52",178.590251141378,152.748007267556,157.351585327316
"53",178.590251141378,152.748007267556,160.949591165446
"54",180.839938475017,155.480053307876,160.949591165446
"55",180.839938475017,155.480053307876,170.075959593361
"56",183.599444652474,155.480053307876,170.075959593361
"57",183.599444652474,155.480053307876,170.075959593361
"58",183.599444652474,159.542869820913,184.787438185816
"59",186.612307209947,159.542869820913,189.157141656925
"60",186.612307209947,159.542869820913,198.068603928768
"61",202.327640549267,165.903568533405,198.068603928768
"62",202.327640549267,165.903568533405,198.068603928768
"63",202.327640549267,171.043082210828,198.068603928768
"64",202.327640549267,176.67818394373,209.905465609992
"65",202.327640549267,181.918024667081,213.574383218027
"66",202.327640549267,188.808990856927,213.574383218027
"67",206.554673757454,188.808990856927,213.574383218027
"68",206.554673757454,191.057585411082,213.574383218027
"69",211.269803755557,194.612552338632,217.796624450896
"70",211.269803755557,194.612552338632,217.796624450896
"71",220.628324961735,198.611997179026,222.359071698404
"72",220.628324961735,198.611997179026,232.029842222808
"73",231.389800748259,220.869386796755,232.029842222808
"74",231.389800748259,220.869386796755,232.029842222808
"75",243.973811340457,228.65714056085,232.029842222808
"76",255.542095825993,228.65714056085,243.76471508579
"77",263.650380449961,231.322833198762,246.659619147422
"78",267.941354173634,239.5803183596,257.126664068436
"79",267.941354173634,255.976243354076,260.188054602371
"80",267.941354173634,255.976243354076,260.188054602371
"81",283.106681187117,258.755058240283,260.188054602371
"82",283.106681187117,261.846695287051,262.692876647289
"83",291.736739717007,266.020197736514,266.081351604082
"84",304.247601304861,266.020197736514,266.081351604082
"85",312.95832498261,278.936156962116,266.081351604082
"86",312.95832498261,278.936156962116,266.081351604082
"87",324.473549699045,283.744911469611,268.455681340386
"88",329.136943328593,287.001542488995,275.89506859674
"89",332.750080896492,287.001542488995,275.89506859674
"90",342.875398881905,293.074128844678,283.825892818072
"91",349.82411034047,299.839439973366,300.197799523555
"92",354.610680252277,302.523510449491,300.197799523555
"93",365.735237057088,306.115475053651,300.197799523555
"94",365.735237057088,318.423115288075,300.197799523555
"95",365.735237057088,318.423115288075,305.200423923459
"96",374.939907844809,318.423115288075,310.478543286081
"97",380.13401910298,318.423115288075,316.448060331528
"98",380.13401910298,327.948989673759,316.448060331528
"99",380.13401910298,330.272498085479,325.392914068168
"100",380.13401910298,339.762434895397,329.398574921135
"101",387.985398506365,351.699902180394,331.730837828427
"102",387.985398506365,358.566122622873,339.914513736312
"103",387.985398506365,361.918118416674,339.914513736312
"104",387.985398506365,365.518877843024,339.914513736312
"105",405.654780797693,365.518877843024,339.914513736312
"106",405.654780797693,368.736785830342,348.255891814403
"107",424.749466744814,374.386820374995,358.944931423254
"108",442.77387463061,374.386820374995,358.944931423254
"109",442.77387463061,376.941817861307,366.207075966437
"110",450.006169299584,386.886202409646,374.246258279996
"111",450.006169299584,398.63704326196,374.246258279996
"112",462.164459932342,409.857400231376,380.128788419568
"113",462.164459932342,428.729286019357,380.128788419568
