"","2003","2004"
"1",0,0
"2",0,0
"3",0,0
"4",0,7.45068430850991
"5",0,10.5536759014731
"6",0,10.5536759014731
"7",4.01297084041095,14.8450649932509
"8",11.9025033132529,18.0155547901219
"9",11.9025033132529,18.0155547901219
"10",11.9025033132529,18.0155547901219
"11",11.9025033132529,18.0155547901219
"12",11.9025033132529,21.7903468833962
"13",11.9025033132529,21.7903468833962
"14",15.2164972893467,21.7903468833962
"15",15.2164972893467,21.7903468833962
"16",15.2164972893467,21.7903468833962
"17",15.2164972893467,21.7903468833962
"18",17.4436723195536,21.7903468833962
"19",17.4436723195536,25.7549609775302
"20",17.4436723195536,25.7549609775302
"21",25.6563354829635,25.7549609775302
"22",28.9698799985801,34.2160809341305
"23",31.3696811549364,34.2160809341305
"24",31.3696811549364,37.1680184763848
"25",31.3696811549364,37.1680184763848
"26",31.3696811549364,41.3245352490375
"27",31.3696811549364,41.3245352490375
"28",31.3696811549364,41.3245352490375
"29",31.3696811549364,41.3245352490375
"30",31.3696811549364,45.2249764504172
"31",35.7262341560366,45.2249764504172
"32",35.7262341560366,45.2249764504172
"33",35.7262341560366,45.2249764504172
"34",35.7262341560366,45.2249764504172
"35",35.7262341560366,45.2249764504172
"36",35.7262341560366,45.2249764504172
"37",40.1598049125105,45.2249764504172
"38",40.1598049125105,45.2249764504172
"39",40.1598049125105,49.10434147246
"40",40.1598049125105,49.10434147246
"41",40.1598049125105,49.10434147246
"42",40.1598049125105,49.10434147246
"43",40.1598049125105,52.3126384324775
"44",40.1598049125105,66.513205004191
"45",44.3896118399252,66.513205004191
"46",44.3896118399252,66.513205004191
"47",44.3896118399252,66.513205004191
"48",49.3425184180108,66.513205004191
"49",56.4645444889386,66.513205004191
"50",61.3090909170851,66.513205004191
"51",63.8602447994903,69.7396323511787
"52",67.0836903423454,69.7396323511787
"53",67.0836903423454,69.7396323511787
"54",67.0836903423454,69.7396323511787
"55",67.0836903423454,69.7396323511787
"56",67.0836903423454,74.8427359456446
"57",67.0836903423454,74.8427359456446
"58",69.7185803666341,74.8427359456446
"59",69.7185803666341,74.8427359456446
"60",74.1455117307707,74.8427359456446
"61",77.3152281116425,74.8427359456446
"62",77.3152281116425,74.8427359456446
"63",77.3152281116425,80.1457603613117
"64",77.3152281116425,83.4948520132712
"65",77.3152281116425,87.7135126022544
"66",85.0698218564565,87.7135126022544
"67",85.0698218564565,87.7135126022544
"68",91.0894139477917,87.7135126022544
"69",91.0894139477917,91.4229418385383
"70",99.6453886957949,107.816429814698
"71",99.6453886957949,107.816429814698
"72",99.6453886957949,113.585145082894
"73",99.6453886957949,117.901872231165
"74",99.6453886957949,117.901872231165
"75",99.6453886957949,120.961605944152
"76",99.6453886957949,120.961605944152
"77",105.687444932352,120.961605944152
"78",105.687444932352,120.961605944152
"79",105.687444932352,120.961605944152
"80",105.687444932352,120.961605944152
"81",105.687444932352,130.19282879851
"82",118.40176329754,130.19282879851
