"","2007","2009","2008"
"135",632.610847696523,695.396544353365,660.729850592332
"136",632.610847696523,711.632919991271,678.154092946602
"137",644.699443264671,715.954653333707,688.856971549083
"138",663.996985588388,733.740040621856,706.783875656014
"139",670.037059204809,744.714254108686,723.115605130812
"140",674.520790344316,748.545244121988,730.20364954672
"141",686.514644557604,748.545244121988,730.20364954672
"142",686.514644557604,752.845416850479,738.00210480877
"143",686.514644557604,752.845416850479,751.611100718855
"144",698.613094022876,752.845416850479,751.611100718855
"145",707.289568485607,762.45686282831,759.295886453822
"146",723.361382661224,784.332545560464,767.199232478474
"147",734.03796483654,784.332545560464,781.399017676424
"148",745.536022702003,806.843465404237,792.345885374741
"149",754.173318397331,806.843465404237,792.345885374741
"150",754.173318397331,814.468275693428,804.437160753207
"151",759.203675531565,818.417104020056,830.391715907
"152",759.203675531565,831.546072950058,830.391715907
"153",773.742423852364,842.031834887655,836.468857165643
"154",776.12502423724,842.031834887655,836.468857165643
"155",789.309438523489,854.184411646424,845.926500312566
"156",789.309438523489,861.113835069451,852.007325665611
"157",797.170202134882,867.190496435347,855.421650411077
"158",809.453803498764,887.322271539048,865.472514080919
"159",812.649567554223,889.66266059698,868.935042943881
"160",812.649567554223,893.378391241238,873.99174480896
"161",831.9601011731,910.690270996543,882.159067582599
"162",843.405265062779,925.809372307269,882.159067582599
"163",843.405265062779,929.530438430075,882.159067582599
"164",853.288159001077,937.438653306815,887.600089787604
"165",855.584894511039,952.182941823125,887.600089787604
"166",858.37705122559,968.428847292812,887.600089787604
"167",858.37705122559,972.89725722179,897.991851644358
"168",858.37705122559,976.591004189578,897.991851644358
"169",862.47091703178,981.778235164219,897.991851644358
"170",883.036735309287,990.88495582046,903.89321251356
"171",885.381117695765,1003.87082166232,906.304304468606
"172",894.62576465314,1007.99595806601,916.87909136464
"173",894.62576465314,1017.5531697649,939.052405252821
"174",894.62576465314,1032.41863402893,955.517660680899
"175",903.028321972752,1051.97857517096,977.487186720512
"176",924.483822615287,1058.0236828991,981.633753223843
"177",929.563824851006,1060.34179866358,995.195524695057
"178",929.563824851006,1074.77332983331,1004.2259132271
"179",932.777486227695,1074.77332983331,1018.02371821123
"180",946.184604903213,1084.08267578358,1018.02371821123
"181",956.151446529746,1086.75843992561,1040.53347583243
"182",962.175693808703,1090.10977843834,1061.03064438801
"183",966.261374716999,1102.79903026669,1082.69289781698
"184",980.577567616258,1109.6428838592,1101.7192329952
"185",990.939161550072,1115.63603165216,1120.04424001425
"186",1004.18410152492,1115.63603165216,1135.20914099248
"187",1018.92571989487,1125.75224530341,1145.84231157689
"188",1021.8805793039,1145.04196218925,1160.80406163715
"189",1045.03060590984,1159.65782887903,1163.16179599786
"190",1063.98656856896,1163.4646708152,1163.16179599786
"191",1067.1986141957,1179.66958158909,1168.70052133877
"192",1088.6023540559,1193.50169507164,1185.40429218096
"193",1102.29245381863,1204.42266217597,1187.85281682193
"194",1102.29245381863,1211.70085468561,1192.55506077676
"195",1104.53739048911,1220.91917289303,1207.58150786941
"196",1109.79896047469,1226.56718896702,1207.58150786941
"197",1112.56566443943,1231.50409601413,1220.92634568006
"198",1112.56566443943,1231.50409601413,1239.73107519763
"199",1117.97102402578,1238.26165317551,1245.87580504737
"200",1123.03390151294,1238.26165317551,1245.87580504737
"201",1135.71556436796,1264.11644865218,1264.10825849586
"202",1137.95522786273,1268.99426472053,1268.23531788242
"203",1141.70478310722,1272.74759277406,1268.23531788242
"204",1160.58681180073,1283.33147803557,1284.33145666694
"205",1169.40192984369,1294.37999170075,1296.47786153851
"206",1171.71540746105,1316.39625956981,1296.47786153851
"207",1197.83413186715,1319.06797697731,1300.17785888114
"208",1206.50721650826,1339.82508413313,1314.74354790946
"209",1212.32282514623,1342.57315085715,1332.36483042293
"210",1227.81002253269,1352.23658722033,1342.55631961313
"211",1235.84950461391,1362.90039074102,1350.56358291562
"212",1252.55349760386,1365.25754122116,1357.12344512334
"213",1252.55349760386,1365.25754122116,1365.73111071683
"214",1252.55349760386,1365.25754122116,1369.94327834495
"215",1261.90927010074,1373.49570896708,1377.77595000256
"216",1273.49060751346,1389.83093779169,1381.64803758651
"217",1283.97138778752,1407.62270285458,1381.64803758651
"218",1310.39935596423,1410.64059699629,1389.72121337958
"219",1313.5508244837,1415.14558144279,1395.44171213105
"220",1320.37853569716,1419.72966666794,1395.44171213105
"221",1325.97479320533,1427.81373229983,1395.44171213105
"222",1331.09222668658,1427.81373229983,1400.02655628277
"223",1331.09222668658,1427.81373229983,1408.9922819311
"224",1335.03108576722,1438.34124278146,1408.9922819311
"225",1339.30910077428,1441.35916966776,1429.99013921545
"226",1345.77767595614,1451.88805592518,1429.99013921545
"227",1356.75403773942,1454.98754995673,1429.99013921545
"228",1359.16298182191,1457.94720969543,1432.45405847206
"229",1373.53091884059,1472.53434261446,1446.91489028332
"230",1380.83307381294,1476.51247798129,1449.67639765767
