"","2005"
"1",0
"2",0
"3",0
"4",6.48322880050624
"5",6.48322880050624
"6",6.48322880050624
"7",12.9539870509472
"8",23.9047293099539
"9",32.6315810805385
"10",42.2596958949449
"11",53.2138541704883
"12",53.2138541704883
"13",53.2138541704883
"14",56.0313513024331
"15",56.0313513024331
"16",56.0313513024331
"17",59.5702787277584
"18",65.2896701833398
"19",65.2896701833398
"20",67.5939128003164
"21",76.8113537519662
"22",84.9746403680126
"23",87.180428413209
"24",87.180428413209
"25",87.180428413209
"26",92.5959458710059
"27",96.6838644357908
"28",96.6838644357908
"29",96.6838644357908
"30",105.271830672246
"31",108.635241711565
"32",119.493219520752
"33",121.69730184112
"34",133.561907836976
"35",142.92953502318
"36",142.92953502318
"37",146.386777276635
"38",152.433384673632
"39",152.433384673632
"40",165.617678144397
"41",165.617678144397
"42",168.992061890794
"43",168.992061890794
"44",172.181592839074
"45",172.181592839074
"46",172.181592839074
"47",176.415022091744
"48",176.415022091744
"49",176.415022091744
"50",176.415022091744
"51",176.415022091744
"52",182.307471992405
"53",182.307471992405
"54",193.473124577264
"55",193.473124577264
"56",195.716034556758
"57",200.031055607286
"58",200.031055607286
"59",200.031055607286
"60",203.111037538731
"61",206.04332879404
"62",215.826567508047
"63",225.076524035827
"64",225.076524035827
"65",225.076524035827
"66",225.076524035827
"67",225.076524035827
"68",225.076524035827
"69",225.076524035827
"70",227.65579803365
"71",227.65579803365
"72",230.087557457954
"73",234.0613006895
"74",257.927341538444
"75",284.791378006539
"76",290.290651025968
"77",290.290651025968
"78",290.290651025968
"79",290.290651025968
"80",303.775483878327
"81",306.11876445019
"82",306.11876445019
"83",306.11876445019
"84",306.11876445019
"85",306.11876445019
"86",312.348621958523
"87",319.27960521527
"88",329.815071684056
"89",329.815071684056
"90",329.815071684056
"91",332.167022421772
"92",339.226603771677
"93",347.227237515024
"94",351.077300939021
"95",360.494248257509
"96",360.494248257509
"97",365.416529413825
"98",372.423836701803
"99",372.423836701803
"100",372.423836701803
"101",372.423836701803
"102",379.685847067615
"103",390.031538300854
"104",404.037592104665
"105",404.037592104665
"106",404.037592104665
"107",410.022188725436
"108",415.345840994623
"109",422.168859429649
"110",422.168859429649
"111",422.168859429649
"112",425.488786078941
"113",425.488786078941
"114",443.812325254688
"115",443.812325254688
"116",446.66609234421
"117",446.66609234421
"118",446.66609234421
"119",458.092416522365
"120",462.243042501614
"121",479.874421975514
"122",487.896965808015
"123",491.429603724263
"124",514.885502579243
"125",526.974440291924
"126",532.099673020068
"127",545.86493533977
"128",545.86493533977
"129",553.707649370381
"130",565.983363452781
"131",565.983363452781
"132",576.432285311742
"133",580.465961958393
"134",588.296056433757
"135",599.929296950411
"136",608.299707616083
"137",608.299707616083
"138",610.736213275822
"139",613.380046360577
"140",613.380046360577
"141",621.948156578904
"142",643.540629413742
"143",658.435699196777
"144",666.252062123213
"145",666.252062123213
"146",678.106425969746
"147",678.106425969746
"148",682.740893004475
"149",685.044689172752
"150",695.479373282968
"151",701.09952378818
"152",701.09952378818
"153",713.192155134671
"154",722.468917379708
"155",741.762370026041
"156",747.226522102475
"157",750.06209155495
"158",750.06209155495
"159",756.391751130158
"160",761.297235669304
"161",782.201755983495
"162",790.575414051472
"163",797.916444676652
"164",803.010070426733
"165",803.010070426733
"166",814.837240010295
"167",822.79945689732
"168",822.79945689732
"169",830.04587013524
"170",837.636724573024
"171",842.183453168639
"172",842.183453168639
"173",849.819876925766
"174",852.633385762853
"175",854.971248698149
"176",881.033935561319
"177",881.033935561319
"178",887.954662037403
"179",895.525206962692
"180",895.525206962692
"181",899.681021605847
"182",907.03281060517
"183",912.378936578277
"184",915.938776294585
"185",915.938776294585
"186",927.819856546405
"187",943.017950596627
"188",948.11919080543
"189",948.11919080543
"190",948.11919080543
"191",954.915359665785
"192",970.612984257419
"193",975.353655497038
"194",980.888996399368
"195",980.888996399368
"196",1001.25947398966
"197",1010.00992719772
"198",1014.86684042159
"199",1036.11332028227
"200",1046.41103215378
"201",1060.299481104
"202",1060.299481104
"203",1063.72614622681
"204",1070.61948583297
"205",1097.73645813538
"206",1100.35256445395
"207",1100.35256445395
"208",1104.45168574018
"209",1130.58744710514
"210",1130.58744710514
"211",1139.23226227328
"212",1139.23226227328
"213",1146.81661283613
"214",1151.33691499311
"215",1151.33691499311
"216",1151.33691499311
"217",1156.45968887715
"218",1156.45968887715
"219",1162.81023564269
"220",1165.41104041376
"221",1178.53534144845
"222",1178.53534144845
"223",1178.53534144845
"224",1184.04983620805
"225",1190.27353324141
"226",1209.22703995025
"227",1212.35795845833
"228",1230.34135954425
"229",1243.74136180668
"230",1249.52581477859
