"","2014","2013","2012"
"1",3.56671084096581,0,0
"2",3.56671084096581,0,0
"3",3.56671084096581,0,0
"4",6.79550293408338,0,7.91752591393645
"5",9.26059967234257,11.093611390267,7.91752591393645
"6",14.302443471645,11.093611390267,7.91752591393645
"7",18.137031820022,18.3335947337342,17.0253537525307
"8",18.137031820022,18.3335947337342,17.0253537525307
"9",18.137031820022,18.3335947337342,17.0253537525307
"10",18.137031820022,18.3335947337342,17.0253537525307
"11",18.137031820022,21.3919812159473,17.0253537525307
"12",18.137031820022,21.3919812159473,24.2032838031503
"13",18.137031820022,27.7682953357019,29.6185517672894
"14",18.137031820022,27.7682953357019,29.6185517672894
"15",22.6858403161372,27.7682953357019,35.7135906464688
"16",22.6858403161372,32.7394251307623,35.7135906464688
"17",22.6858403161372,32.7394251307623,39.4431640562944
"18",22.6858403161372,35.532056422574,42.8140029660102
"19",22.6858403161372,35.532056422574,45.7247829086652
"20",22.6858403161372,40.5318472738761,53.0618905880889
"21",22.6858403161372,40.5318472738761,53.0618905880889
"22",29.2900892481425,42.9452673906797,57.0586594474429
"23",29.2900892481425,42.9452673906797,61.6137324076446
"24",29.2900892481425,48.5287071433477,61.6137324076446
"25",29.2900892481425,48.5287071433477,61.6137324076446
"26",29.2900892481425,48.5287071433477,68.8224682207587
"27",29.2900892481425,48.5287071433477,68.8224682207587
"28",32.7756434456783,48.5287071433477,79.1107821491574
"29",32.7756434456783,48.5287071433477,81.6820673956036
"30",32.7756434456783,48.5287071433477,81.6820673956036
"31",36.1183544547593,48.5287071433477,100.278065307523
"32",38.9796372738404,48.5287071433477,100.278065307523
"33",38.9796372738404,68.2537497647132,100.278065307523
"34",38.9796372738404,68.2537497647132,100.278065307523
"35",46.2087338298671,68.2537497647132,100.278065307523
"36",46.2087338298671,68.2537497647132,100.278065307523
"37",50.9329452291284,68.2537497647132,102.881653035068
"38",50.9329452291284,76.0524744899542,102.881653035068
"39",50.9329452291284,84.0747121774587,102.881653035068
"40",50.9329452291284,84.0747121774587,107.860286884264
"41",50.9329452291284,84.0747121774587,107.860286884264
"42",50.9329452291284,84.0747121774587,107.860286884264
"43",56.5753533841059,86.8225368716992,127.56283957806
"44",56.5753533841059,86.8225368716992,127.56283957806
"45",56.5753533841059,93.0009694772568,127.56283957806
"46",56.5753533841059,109.941018833154,136.841788224281
"47",56.5753533841059,109.941018833154,136.841788224281
"48",56.5753533841059,109.941018833154,136.841788224281
"49",68.5442444003213,109.941018833154,136.841788224281
"50",68.5442444003213,109.941018833154,136.841788224281
"51",68.5442444003213,109.941018833154,136.841788224281
"52",74.0153484300837,119.886885114977,136.841788224281
"53",77.2481834154165,122.346325941455,136.841788224281
"54",77.2481834154165,122.346325941455,136.841788224281
"55",77.2481834154165,124.787644386558,136.841788224281
"56",77.2481834154165,132.559462505599,136.841788224281
"57",77.2481834154165,132.559462505599,136.841788224281
"58",83.6444034430974,138.217973952474,151.803807704932
"59",83.6444034430974,138.217973952474,151.803807704932
"60",83.6444034430974,143.736263707912,151.803807704932
"61",83.6444034430974,143.736263707912,151.803807704932
"62",83.6444034430974,146.726338033345,151.803807704932
"63",83.6444034430974,146.726338033345,154.364744328399
"64",83.6444034430974,159.154372852081,154.364744328399
"65",102.902148411213,162.759410353304,154.364744328399
"66",102.902148411213,162.759410353304,154.364744328399
"67",102.902148411213,165.45397852829,154.364744328399
"68",102.902148411213,165.45397852829,163.660723889681
"69",115.132943984362,165.45397852829,163.660723889681
"70",115.132943984362,184.572046575224,163.660723889681
"71",115.132943984362,184.572046575224,163.660723889681
"72",115.132943984362,184.572046575224,167.260565484351
"73",118.64110355949,184.572046575224,175.943052901215
"74",118.64110355949,184.572046575224,175.943052901215
"75",118.64110355949,184.572046575224,175.943052901215
"76",135.981321548598,184.572046575224,175.943052901215
"77",139.210609212747,184.572046575224,175.943052901215
"78",143.130873589964,184.572046575224,175.943052901215
"79",143.130873589964,188.348133154273,175.943052901215
"80",143.130873589964,188.348133154273,178.540275891086
"81",143.130873589964,188.348133154273,178.540275891086
"82",151.37569928723,188.348133154273,184.19552165205
"83",151.37569928723,192.117305304136,184.19552165205
"84",151.37569928723,192.117305304136,184.19552165205
"85",156.627717295491,195.517812848875,186.909987312326
"86",161.611976781936,195.517812848875,186.909987312326
"87",161.611976781936,195.517812848875,186.909987312326
"88",161.611976781936,195.517812848875,189.61640958135
"89",167.114516163373,200.344663473412,189.61640958135
"90",167.114516163373,200.344663473412,197.38605120251
"91",175.554215826366,204.756514959398,201.505462338846
"92",180.454376484675,204.756514959398,208.007090869373
"93",180.454376484675,204.756514959398,208.007090869373
"94",198.549441355641,204.756514959398,208.007090869373
"95",202.687475543009,219.708148697147,215.987825152655
"96",205.633846762482,226.812941964351,215.987825152655
"97",205.633846762482,231.812961869931,215.987825152655
"98",208.284517936198,231.812961869931,222.557274425249
"99",208.284517936198,235.347906192115,222.557274425249
"100",208.284517936198,239.561910803296,225.566907581784
"101",215.150867236345,242.141895380133,248.57069562298
"102",215.150867236345,245.241299236529,264.289636985305
"103",221.879601342162,248.888824238553,278.377956931512
"104",224.794274169635,248.888824238553,280.616797556149
"105",224.794274169635,248.888824238553,280.616797556149
"106",234.823236687429,251.224043743604,280.616797556149
"107",234.823236687429,254.735919697463,280.616797556149
"108",243.171264856753,257.32501850373,285.285546257914
"109",250.673032260881,257.32501850373,285.285546257914
"110",250.673032260881,257.32501850373,285.285546257914
"111",250.673032260881,267.55344071236,285.285546257914
"112",260.259575122818,267.55344071236,285.285546257914
