"","2013","2014"
"1",0,0
"2",0,15.5914840253378
"3",0,39.8275233734759
"4",3.99465981589502,43.7579981677647
"5",3.99465981589502,50.4894702322001
"6",3.99465981589502,58.2942892483513
"7",3.99465981589502,58.2942892483513
"8",3.99465981589502,76.6910227712881
"9",7.07770042761248,76.6910227712881
"10",7.07770042761248,79.3143086646189
"11",7.07770042761248,79.3143086646189
"12",7.07770042761248,79.3143086646189
"13",7.07770042761248,79.3143086646189
"14",7.07770042761248,79.3143086646189
"15",11.566626249502,79.3143086646189
"16",11.566626249502,88.3122895408334
"17",11.566626249502,88.3122895408334
"18",11.566626249502,93.9980550494755
"19",11.566626249502,96.2619742965018
"20",11.566626249502,96.2619742965018
"21",11.566626249502,96.2619742965018
"22",14.3907946241102,103.304123845431
"23",14.3907946241102,111.761917108552
"24",14.3907946241102,116.915648771924
"25",14.3907946241102,116.915648771924
"26",14.3907946241102,127.592752011778
"27",14.3907946241102,130.260914006513
"28",14.3907946241102,130.260914006513
"29",14.3907946241102,132.714021396311
"30",21.0403170689249,148.924966705063
"31",21.0403170689249,153.876664907376
"32",24.6902904663173,153.876664907376
"33",24.6902904663173,153.876664907376
"34",36.3050315300716,160.639671433484
"35",36.3050315300716,160.639671433484
"36",39.1752555730451,160.639671433484
"37",39.1752555730451,163.13206965142
"38",39.1752555730451,163.13206965142
"39",39.1752555730451,163.13206965142
"40",39.1752555730451,163.13206965142
"41",39.1752555730451,163.13206965142
"42",39.1752555730451,163.13206965142
"43",39.1752555730451,163.13206965142
"44",39.1752555730451,163.13206965142
"45",42.4872769608805,163.13206965142
"46",42.4872769608805,169.900908568817
"47",42.4872769608805,169.900908568817
"48",47.6962778216646,169.900908568817
"49",47.6962778216646,169.900908568817
"50",54.7831840310075,169.900908568817
"51",64.692305366773,174.516006305613
"52",64.692305366773,174.516006305613
"53",64.692305366773,178.432021498538
"54",67.0307547791326,178.432021498538
"55",71.7103138311591,178.432021498538
"56",71.7103138311591,178.432021498538
"57",71.7103138311591,178.432021498538
"58",71.7103138311591,178.432021498538
"59",71.7103138311591,178.432021498538
"60",71.7103138311591,196.82404082519
"61",89.5859109103753,205.632047524253
"62",89.5859109103753,205.632047524253
"63",89.5859109103753,205.632047524253
"64",89.5859109103753,205.632047524253
"65",101.980931394225,205.632047524253
"66",101.980931394225,216.240488199229
"67",101.980931394225,224.120694251347
"68",101.980931394225,227.148526996542
"69",101.980931394225,227.148526996542
"70",108.200175046825,227.148526996542
"71",108.200175046825,227.148526996542
"72",111.532298457613,237.01791185628
"73",111.532298457613,237.01791185628
"74",115.597853092531,237.01791185628
"75",132.243063748059,250.846922763344
"76",132.243063748059,250.846922763344
"77",132.243063748059,253.188027334417
"78",132.243063748059,260.807671155293
"79",132.243063748059,264.306992831741
"80",136.610716166546,269.41312477764
"81",136.610716166546,269.41312477764
"82",136.610716166546,272.596196449978
"83",136.610716166546,272.596196449978
"84",136.610716166546,272.596196449978
"85",136.610716166546,284.049589760437
"86",147.704558025346,286.903444526155
"87",147.704558025346,300.00762606371
"88",147.704558025346,300.00762606371
"89",147.704558025346,302.754014749899
"90",147.704558025346,302.754014749899
"91",147.704558025346,302.754014749899
"92",155.116178709714,302.754014749899
"93",155.116178709714,302.754014749899
"94",163.711471262625,302.754014749899
"95",175.329711801533,306.462880264351
