"","2012","2011","2009","2010"
"144",644.033906914756,605.501361155146,701.978626621983,689.682827639699
"145",650.346650770464,620.047009404484,710.048988724298,689.682827639699
"146",650.346650770464,635.718597704315,717.947016582791,694.898110418639
"147",668.707096688308,635.718597704315,733.969548536211,712.404561092994
"148",672.978780194245,651.019882163801,733.969548536211,724.882586498669
"149",678.21378530219,664.44674670023,748.130283488019,731.375457749438
"150",695.425578043699,668.624876735796,748.130283488019,738.709386444397
"151",708.34410171683,668.624876735796,756.956969556542,748.393652525962
"152",721.770079896287,672.086237340411,774.063445315514,760.544528680233
"153",726.276783647327,675.678621183076,790.821088884473,774.655818034601
"154",731.905055294926,677.893181323028,805.003587525721,778.900831373361
"155",737.437900794479,689.249851970218,805.003587525721,797.457094378624
"156",746.615439008633,706.903894326948,805.003587525721,797.457094378624
"157",755.154836994162,724.917968280045,812.327657640968,797.457094378624
"158",764.910692655824,724.917968280045,812.327657640968,806.346671288445
"159",777.825544284512,731.024595444226,812.327657640968,811.719076460782
"160",780.748689825954,740.09135651323,820.648494466767,811.719076460782
"161",784.193941895749,740.09135651323,835.75072706481,818.614051772099
"162",791.909798765515,740.09135651323,835.75072706481,818.614051772099
