"","2007"
"1",2.69947687414941
"2",16.0164963033459
"3",16.0164963033459
"4",16.0164963033459
"5",19.8766052942697
"6",22.7279425298568
"7",22.7279425298568
"8",22.7279425298568
"9",25.7556826636138
"10",25.7556826636138
"11",25.7556826636138
"12",29.3403064018583
"13",29.3403064018583
"14",29.3403064018583
"15",29.3403064018583
"16",29.3403064018583
"17",29.3403064018583
"18",29.3403064018583
"19",29.3403064018583
"20",29.3403064018583
"21",33.1865048118688
"22",33.1865048118688
"23",33.1865048118688
"24",37.8145920726264
"25",40.1137724087744
"26",40.1137724087744
"27",40.1137724087744
"28",40.1137724087744
"29",43.0060883465568
"30",43.0060883465568
"31",43.0060883465568
"32",43.0060883465568
"33",43.0060883465568
"34",49.4018124194685
"35",55.3621360803116
"36",55.3621360803116
"37",55.3621360803116
"38",61.8152143517897
"39",61.8152143517897
"40",61.8152143517897
"41",64.0809054105555
"42",64.0809054105555
"43",64.0809054105555
"44",66.595919958986
"45",66.595919958986
"46",69.3444530009284
"47",69.3444530009284
"48",69.3444530009284
"49",69.3444530009284
"50",69.3444530009284
"51",69.3444530009284
"52",78.276316696931
"53",84.8254603222667
"54",84.8254603222667
"55",84.8254603222667
"56",84.8254603222667
"57",92.4157139805452
"58",92.4157139805452
"59",92.4157139805452
"60",104.806888860469
"61",112.561795921019
"62",112.561795921019
"63",119.11478336775
"64",121.792639641806
"65",121.792639641806
"66",121.792639641806
"67",121.792639641806
"68",129.908041595629
"69",129.908041595629
"70",129.908041595629
"71",129.908041595629
"72",143.550961946313
"73",153.440733536721
"74",157.780007703405
"75",157.780007703405
"76",157.780007703405
"77",157.780007703405
"78",157.780007703405
"79",157.780007703405
"80",157.780007703405
"81",157.780007703405
"82",157.780007703405
"83",170.83959300254
"84",179.702670945278
"85",179.702670945278
"86",179.702670945278
"87",185.003369127433
"88",185.003369127433
"89",185.003369127433
"90",185.003369127433
"91",185.003369127433
"92",185.003369127433
"93",205.667519642974
"94",219.77627344621
"95",233.892118267307
"96",233.892118267307
"97",233.892118267307
"98",236.590823217395
"99",241.714895907454
"100",244.006673718499
"101",248.215285095504
"102",252.176475115511
"103",252.176475115511
"104",262.470187853072
"105",269.43895690468
"106",281.216883533687
"107",294.990859268909
"108",294.990859268909
"109",294.990859268909
"110",305.336955683674
"111",305.336955683674
"112",305.336955683674
"113",308.654908618643
"114",308.654908618643
"115",308.654908618643
"116",308.654908618643
"117",308.654908618643
"118",308.654908618643
"119",315.295702632516
"120",319.101504892942
"121",319.101504892942
"122",331.190712549861
"123",336.106371074549
"124",336.106371074549
"125",339.089756961182
"126",341.62676010764
"127",345.892258379923
"128",349.524508902748
"129",361.511474361945
"130",364.259833161373
"131",368.890658627592
"132",375.33066912074
"133",375.33066912074
"134",380.508648749312
"135",380.508648749312
"136",380.508648749312
"137",380.508648749312
"138",384.385626956827
"139",384.385626956827
"140",391.558191773016
"141",391.558191773016
"142",397.271007631878
"143",399.788106125369
"144",403.768014542281
"145",403.768014542281
"146",417.845131108709
"147",417.845131108709
"148",421.062750868307
"149",430.041561269911
"150",430.041561269911
"151",430.041561269911
"152",430.041561269911
"153",434.321448749622
"154",434.321448749622
"155",437.82814670849
"156",441.474925870008
"157",441.474925870008
"158",444.584154807632
"159",444.584154807632
"160",444.584154807632
"161",447.821778459827
"162",454.866184712945
"163",454.866184712945
"164",470.539500009831
"165",470.539500009831
"166",470.539500009831
"167",474.52326496982
"168",474.52326496982
"169",474.52326496982
"170",496.188972885681
"171",498.962095001856
"172",498.962095001856
"173",498.962095001856
"174",498.962095001856
"175",498.962095001856
"176",498.962095001856
"177",498.962095001856
"178",498.962095001856
"179",502.964693898765
"180",502.964693898765
"181",502.964693898765
"182",511.009799819536
"183",511.009799819536
"184",517.150135313711
"185",517.150135313711
"186",528.342576986234
"187",528.342576986234
"188",536.142540165735
"189",551.015773574629
"190",554.370931937548
"191",554.370931937548
"192",558.605757105059
"193",558.605757105059
"194",558.605757105059
"195",558.605757105059
"196",558.605757105059
"197",569.737953854739
"198",572.108326836307
"199",572.108326836307
"200",572.108326836307
"201",572.108326836307
"202",580.131413732998
"203",587.507992627325
"204",587.507992627325
"205",609.113758185998
"206",627.662452165829
"207",627.662452165829
"208",627.662452165829
"209",627.662452165829
"210",627.662452165829
"211",627.662452165829
"212",627.662452165829
"213",627.662452165829
"214",627.662452165829
"215",636.564309160077
"216",642.129830846645
"217",651.549503155612
"218",651.549503155612
"219",657.980963269429
"220",662.345472051772
"221",665.329868678211
"222",669.142060363693
"223",679.165325867342
"224",685.831262528212
"225",688.246974693714
"226",696.958217140878
"227",707.294710506689
"228",707.294710506689
"229",707.294710506689
"230",707.294710506689
