"","2012","2011","2007","2008","2009","2010"
"80",275.9603611707,261.827628845197,282.909369320097,249.864844017726,313.54227683085,379.550729079366
"81",291.832137543198,264.657153356402,288.326694230722,268.935789231224,323.2095436891,383.64197929238
"82",295.39373339756,264.657153356402,288.326694230722,282.619146381938,323.2095436891,383.64197929238
"83",295.39373339756,264.657153356402,293.709291526201,284.959036591546,323.2095436891,387.642100079078
"84",302.251753363212,278.914917696692,298.285835901346,284.959036591546,328.487352905178,396.031917188194
"85",302.251753363212,281.159656419228,298.285835901346,288.085690823951,331.280422037,396.031917188194
"86",314.491209578421,281.159656419228,302.037422992765,302.459193342352,354.374548784223,404.477821709583
"87",314.491209578421,283.949654839183,306.333802258006,302.459193342352,360.779650806015,407.775135733455
"88",319.575473428344,283.949654839183,309.558414546758,306.904488944048,370.385435130508,416.050820909893
"89",326.575669967761,296.2509014622,309.558414546758,306.904488944048,373.138556954613,425.773916090774
"90",326.575669967761,296.2509014622,318.014030621789,310.174824231947,373.138556954613,425.773916090774
"91",336.229535297644,298.532842835045,324.368988277058,327.315667090298,382.686983431296,430.276179231189
"92",342.827453162139,298.532842835045,328.759592733867,337.070137197351,387.764565768614,433.12297705357
"93",342.827453162139,322.209686368488,328.759592733867,337.070137197351,387.764565768614,441.928821632965
"94",345.439081850845,331.080654200802,328.759592733867,339.627244479948,396.897325851701,449.397777575628
"95",361.477092631991,336.691776784995,328.759592733867,344.699183968068,400.881703066815,468.278262951849
"96",364.696450170429,342.981197929179,328.759592733867,348.782995072026,418.126948911962,468.278262951849
"97",370.268569113551,366.171332395395,334.666118797208,355.368654971849,426.93746917388,476.519854902764
"98",370.268569113551,369.597062962633,337.772703539888,367.397288882635,426.93746917388,476.519854902764
"99",376.497776655186,373.549856030448,343.450447967025,376.679484692579,426.93746917388,483.320611226886
"100",376.497776655186,388.662937145693,364.610849761973,397.726420016243,453.022333047195,499.182514128786
"101",378.941046492263,399.632741882172,385.698095021551,401.106024625346,453.022333047195,504.243155168976
"102",382.168990378187,405.436657623634,394.729565195194,404.482702704514,455.973719847885,509.225068745067
"103",386.16568377558,408.827746407401,407.443786336982,409.423895524808,472.108119414567,509.225068745067
"104",388.888948704086,408.827746407401,407.443786336982,419.147856068072,472.108119414567,509.225068745067
"105",388.888948704086,415.529489094713,407.443786336982,419.147856068072,482.483497310618,516.935476441767
"106",388.888948704086,429.141547001174,412.135917722328,419.147856068072,486.041006924721,520.533348906727
"107",396.187943775889,429.141547001174,419.463859982147,427.707034112709,505.164467176102,526.60217608838
"108",402.421962779227,433.577348771566,419.463859982147,449.357432095791,505.164467176102,540.655229316563
"109",402.421962779227,433.577348771566,429.91429443832,452.746447250866,520.109893124804,543.796383037964
"110",404.894130250705,433.577348771566,433.708554986135,456.068246954147,525.350968504902,543.796383037964
"111",409.780601596005,433.577348771566,456.234668791255,462.546877155497,541.650720144791,546.190402070215
"112",409.780601596005,433.577348771566,463.616329955862,469.870745592378,552.514966308735,548.528020544212
"113",409.780601596005,433.577348771566,479.14881456356,474.915591337544,578.140914337797,557.708834538376
"114",418.900841397101,433.577348771566,484.047120051678,477.448981416287,578.140914337797,566.793154048132
"115",418.900841397101,460.234955912515,490.961091949417,477.448981416287,581.08877205852,566.793154048132
"116",418.900841397101,477.458549675801,495.302504478366,477.448981416287,604.187184893278,575.990865460136
"117",427.049867674016,477.458549675801,503.609685109824,477.448981416287,620.570054579533,596.548345362545
"118",431.110814387693,477.458549675801,521.081774903918,481.330551903244,632.823376362873,611.624374450225
"119",431.110814387693,479.735789961864,544.940024091512,483.875320062288,635.079577956893,619.590940193192
"120",431.110814387693,483.196465742228,544.940024091512,490.828728138548,644.141732212432,622.525528901389
"121",442.918915365593,505.288746168705,544.940024091512,507.709946357811,644.141732212432,622.525528901389
"122",447.158253904162,525.34730791573,554.89507225619,530.229506660206,658.08722881872,622.525528901389
"123",454.335317838763,532.239066023821,554.89507225619,538.192544711947,677.572577391766,628.300288881092
"124",454.335317838763,544.861437412457,558.132000477167,543.636877591449,689.589296949637,642.130509603449
"125",456.85391016764,556.004038456441,562.521512907282,548.976255887564,704.037489421327,647.405938638385
"126",467.139489420023,560.5919942351,579.880383286353,557.339646783544,707.468582646375,657.536935385517
"127",488.161627302692,566.533576839242,579.880383286353,557.339646783544,716.734155688441,672.866531345136
"128",497.871273870224,584.818265647049,601.665928818334,557.339646783544,716.734155688441,672.866531345136
"129",497.871273870224,587.421547936432,604.67634966479,563.133427465344,742.406980174942,672.866531345136
"130",515.748601144563,591.417045871105,606.8814415654,573.937286008689,742.406980174942,672.866531345136
"131",531.258064916692,594.3670124336,610.507346760076,592.867549232033,748.823945695729,675.375139458639
"132",538.404673453214,598.525318028243,618.129830492166,595.344337709009,753.162264690341,675.375139458639
"133",540.64020598641,613.976905244093,625.398830035229,604.231070874041,755.583369498032,684.550495808938
"134",554.029175565183,618.331700902508,634.986989715761,606.589166041531,778.520532154757,684.550495808938
"135",561.447352879795,642.925983954342,644.700033079227,609.461964568689,805.14006198175,695.882261731687
"136",564.6787179809,654.502336216333,649.505038013884,613.707528121726,832.08088488372,695.882261731687
"137",568.664426608971,660.932086583511,659.732149345909,619.548099371303,854.736012040934,695.882261731687
"138",571.519534919837,668.774224672321,659.732149345909,643.58752290156,854.736012040934,698.672415671347
"139",585.764904650201,677.393582383488,662.323840258501,648.742747987277,866.196149227242,701.692126409873
"140",602.923770108481,677.393582383488,666.035260104247,659.095419931645,869.552894263351,708.207927886011
"141",614.726466589836,677.393582383488,682.495275032575,666.167270446441,869.552894263351,712.839545107025
"142",631.095034589003,686.167851518262,684.750198176383,670.111821960996,891.856123563573,716.325698908134
"143",639.056620583743,690.210604334033,698.998405235484,670.111821960996,897.508217767357,716.325698908134
"144",639.056620583743,699.253916212274,705.980614453391,692.139763171643,909.125757202376,716.325698908134
"145",639.056620583743,709.336763710513,708.769698886803,698.664893432052,917.126169951431,716.325698908134
"146",649.437543924446,709.336763710513,726.083292792823,718.076004175242,921.479903368053,716.325698908134
"147",664.397627206841,709.336763710513,726.083292792823,718.076004175242,934.0553445558,731.7296022556
"148",664.397627206841,709.336763710513,726.083292792823,724.482307691005,939.020198453201,753.877745405781
"149",671.502250583464,709.336763710513,728.822199343052,733.246798467982,949.743838598445,759.436216173184
"150",677.226965818409,709.336763710513,728.822199343052,733.246798467982,958.640919387762,766.105482653006
"151",677.226965818409,709.336763710513,728.822199343052,747.057837109942,958.640919387762,766.105482653006
"152",688.266113988988,709.336763710513,740.15411966176,755.476453134768,964.131633165568,778.211014267447
"153",699.473694256879,709.336763710513,759.550041378027,755.476453134768,964.131633165568,787.313884245407
"154",706.100117355779,709.336763710513,766.407970734669,755.476453134768,971.165490329094,795.668369249539
"155",715.053313487072,712.961226543253,780.001833854715,759.291066290227,976.446106367801,805.092206738487
"156",721.135693704309,725.500724437879,789.664152178654,759.291066290227,983.731431111464,805.092206738487
"157",729.321821001417,746.146332921076,795.832444407526,770.912197745707,987.105031234792,808.043565216634
"158",736.68273170805,746.146332921076,822.649263175193,770.912197745707,1008.93540199412,810.537350036342
"159",746.339933375074,750.036265186648,822.649263175193,770.912197745707,1012.95784781665,810.537350036342
"160",754.828076995966,750.036265186648,836.670233179699,785.200898958198,1019.33010639942,810.537350036342
"161",766.268942192653,754.233390712499,840.544355475456,785.200898958198,1021.75507966584,810.537350036342
"162",787.681972005426,754.233390712499,843.629884002717,801.573115176436,1026.17940961367,813.24324543134
"163",787.681972005426,762.461996412523,858.386849029608,801.573115176436,1033.30897907747,821.895548992365
"164",790.608795676964,782.23043919587,863.683716337973,814.515134687584,1045.60268932075,828.241327898569
"165",798.892834769989,792.213426065001,866.828272020778,832.628788961644,1055.2957646485,845.184006498018
"166",823.482616775369,810.511123892356,869.476664716292,832.628788961644,1059.32434862273,866.679380792774
"167",835.581750163527,810.511123892356,874.303777490912,845.828032185858,1070.69350281933,866.679380792774
"168",840.100671046799,820.363706793098,877.807154758443,855.285334815347,1074.5457477026,877.930382392097
"169",849.252308141717,825.357018656874,881.910906600721,859.47811874843,1078.12124970678,890.530442360833
"170",853.029137804612,829.813072920267,899.42458212978,865.574325768907,1082.82058624509,893.424921255238
"171",853.029137804612,837.292138403205,919.201058005571,865.574325768907,1095.39930963235,893.424921255238
"172",872.167310481645,856.984577862714,919.201058005571,871.228386093688,1095.39930963235,907.70853907672
"173",872.167310481645,860.041989984793,932.857621580018,879.067407027516,1105.35437586958,907.70853907672
"174",877.27235158052,868.989553188741,932.857621580018,881.814088718615,1126.70561524732,907.70853907672
"175",880.656296650451,885.338500273269,932.857621580018,887.601777036126,1136.33268627787,922.49990202956
"176",887.565989852682,893.755305728001,944.666990888247,887.601777036126,1159.07082930387,927.41760588114
"177",901.422969733057,897.632471859408,949.784260769654,890.272081987166,1165.47467090927,930.045440947192
"178",901.422969733057,897.632471859408,963.056894830647,890.272081987166,1185.9003197697,932.719022112264
"179",924.84806234872,904.842973653766,966.019232962294,905.227664984998,1200.22098763492,946.662517738712
"180",933.963399738921,912.386004012825,970.007286824373,910.072086159913,1200.22098763492,962.458922348635
"181",948.429648540141,923.972925708765,976.887890096682,915.382099990663,1222.83899959117,976.635039981393
"182",948.429648540141,929.991947782934,976.887890096682,929.409184108096,1243.67150645493,1000.71281843834
"183",952.623652085705,934.66377360925,982.668973169547,932.058508733845,1243.67150645493,1007.32772318524
"184",970.138954482347,950.927156994741,996.604248119864,937.506386701719,1258.8428445,1007.32772318524
"185",976.090437099236,962.371030538244,996.604248119864,940.314122598015,1286.33420996318,1007.32772318524
"186",979.314142987759,965.905726165087,996.604248119864,942.665305866164,1289.97904791122,1014.99673243565
"187",979.314142987759,972.412162500611,1010.7073050356,948.52445073252,1296.82257080496,1022.61286869218
"188",993.810924503515,972.412162500611,1018.3122961967,948.52445073252,1313.63827636139,1022.61286869218
"189",1009.11407339964,998.047372650056,1022.87563872486,948.52445073252,1330.00788797633,1028.91012719947
"190",1020.83392354783,1004.31303875164,1032.7057582417,951.885604777696,1338.96964549401,1033.52359281685
"191",1020.83392354783,1007.04615975625,1040.24124742359,970.217880537871,1350.02323694928,1037.9658584154
"192",1027.05296679084,1009.64404684218,1053.2660657648,973.411475027177,1359.30453309538,1037.9658584154
"193",1049.25720650221,1014.88931800202,1053.2660657648,982.319036871345,1362.27881436355,1040.20248157695
"194",1052.6433285234,1014.88931800202,1056.22024708805,982.319036871345,1380.96755426039,1046.48371836847
"195",1059.54985063683,1017.37591071625,1056.22024708805,992.606301179671,1380.96755426039,1046.48371836847
"196",1077.40382528074,1039.10379271123,1072.52303299139,997.589008438109,1397.33491406938,1046.48371836847
"197",1077.40382528074,1039.10379271123,1076.30526025031,1003.31140904139,1402.05969302191,1054.15949475379
"198",1089.80358655612,1059.91376303469,1085.6632794251,1013.61709803526,1419.76362668582,1057.47654585331
"199",1108.70166397911,1059.91376303469,1089.7534085321,1016.16573303556,1424.32621201306,1061.74312393234
"200",1112.07583989288,1066.7982682136,1100.00522393244,1021.6152400595,1428.55001050288,1083.50165248767
"201",1123.80584155579,1076.67151372838,1110.58651958892,1021.6152400595,1434.59024046712,1095.52382929129
"202",1132.6161095378,1076.67151372838,1132.67324602919,1021.6152400595,1437.56558229409,1098.98241952242
"203",1136.09032138799,1082.27328309599,1138.93151911109,1029.3663778468,1441.48371224048,1102.60470129635
"204",1150.53347203541,1109.37682434535,1141.48591982343,1043.01097730822,1456.68211925496,1116.32517703392
"205",1163.53676667157,1119.43198476981,1141.48591982343,1055.52023121897,1483.13764795045,1116.32517703392
"206",1163.53676667157,1122.13387574194,1150.33006017558,1065.79874477892,1487.22982577568,1134.97688116303
"207",1177.27036917413,1124.9131680556,1156.33703524035,1068.57267089033,1491.92842353394,1138.17065403451
"208",1177.27036917413,1131.03114198626,1156.33703524035,1072.3145977549,1500.69649799532,1150.83562068502
"209",1177.27036917413,1133.63830801054,1169.49271221893,1092.01209887748,1512.61230395297,1156.00610927614
"210",1188.19452946984,1140.55642553126,1172.11877536577,1094.82374021072,1512.61230395297,1174.13875538547
"211",1188.19452946984,1151.74439362081,1181.80392551486,1097.75322174624,1530.2883179237,1174.13875538547
"212",1211.60574569006,1155.22566681535,1186.4434301749,1109.31558845527,1530.2883179237,1177.12730137384
"213",1211.60574569006,1170.88134193202,1204.48836802815,1115.06325338593,1540.28323600013,1177.12730137384
"214",1214.03356112932,1177.63663372065,1207.22898110899,1119.14191505274,1557.98571758511,1196.53265349939
"215",1218.19756365577,1185.46413664291,1211.85666552862,1124.90075638947,1566.24709397398,1199.75146840453
"216",1234.18601203905,1200.88337662712,1234.38871447162,1124.90075638947,1568.96345947989,1199.75146840453
"217",1234.18601203905,1216.88295138305,1234.38871447162,1124.90075638947,1571.16413972043,1221.25719745079
"218",1234.18601203905,1232.83354066764,1234.38871447162,1136.86066104835,1575.77220104511,1239.14165141371
"219",1239.88321453915,1247.60886707355,1234.38871447162,1163.86870909984,1582.73074119362,1244.91239974607
"220",1248.27366266454,1247.60886707355,1234.38871447162,1173.20747721774,1590.45543824707,1244.91239974607
"221",1259.53827565583,1252.31072346231,1257.39718104598,1173.20747721774,1604.30442561824,1253.23755862451
"222",1270.11500116803,1268.16654855132,1261.84374987545,1173.20747721774,1623.1507226759,1258.69681782671
"223",1275.38407398326,1271.32125288612,1269.56506331111,1177.16194656174,1636.10903579536,1266.23964538233
"224",1300.13641170329,1277.78482321915,1273.89824455093,1179.70975376363,1652.18865441321,1268.56346599316
"225",1306.25885758707,1292.5716871304,1278.09262873153,1193.54667192711,1668.15197216956,1285.28960114767
"226",1323.05329365996,1306.54224484198,1278.09262873153,1193.54667192711,1670.70616809836,1285.28960114767
"227",1331.4337460098,1311.69929223799,1283.82971156589,1196.07525153305,1676.39659139365,1301.23390801969
"228",1331.4337460098,1318.23377439872,1295.76603321092,1198.87534737164,1683.72414776928,1301.23390801969
"229",1331.4337460098,1322.97924716311,1299.99825390122,1205.80969781639,1692.2032490978,1320.42743559568
"230",1334.13843638724,1330.97911202673,1299.99825390122,1219.54175548515,1716.67220683076,1324.06972771934
