"","2008","2009","2010"
"82",392.975594926694,346.880833941281,314.848422326224
"83",398.614749301769,356.441207618503,317.056215643434
"84",398.614749301769,356.441207618503,322.111143917547
"85",415.357717868018,361.51867500689,322.111143917547
"86",422.310932259913,361.51867500689,322.111143917547
"87",432.733260170534,365.660443751442,327.649160602555
"88",436.746231018282,365.660443751442,335.074404345046
"89",442.457861097183,391.343610094774,341.878639203244
"90",448.640393025286,391.343610094774,350.845219678653
"91",451.493871023725,405.030739121265,350.845219678653
"92",467.839564512005,419.395489740541,353.061686721299
"93",474.153356564663,429.247030037847,357.136016499684
"94",481.020565142648,437.796628246996,363.636201995521
"95",481.020565142648,437.796628246996,368.065230383038
"96",504.996480578465,437.796628246996,380.774361649824
"97",504.996480578465,437.796628246996,383.641727936639
"98",504.996480578465,442.129859961233,392.057345509578
"99",509.430339855243,442.129859961233,392.057345509578
"100",513.591307440443,462.186174984402,398.120583304629
"101",513.591307440443,462.186174984402,408.299708421318
"102",513.591307440443,467.642405375352,413.81593864774
"103",518.430334425012,473.340365616005,419.230406682685
"104",534.920361128224,495.59322927089,421.887769185194
"105",534.920361128224,495.59322927089,427.674958483537
"106",542.753044049935,495.59322927089,431.034204488936
"107",547.164259802194,505.982363226914,437.131865386255
"108",547.164259802194,510.403199292441,447.665121741408
"109",550.066444455113,510.403199292441,468.959795658914
"110",550.066444455113,518.624066413103,468.959795658914
"111",554.850122890195,524.134152530226,468.959795658914
"112",561.454122310675,527.027927282755,468.959795658914
"113",572.902872289946,536.688440346684,468.959795658914
"114",572.902872289946,548.431822888655,468.959795658914
"115",582.092719853321,564.933620689789,468.959795658914
"116",593.920946190115,564.933620689789,472.566025974956
"117",596.802305531083,578.355920602955,484.692057486305
"118",601.14108879642,598.924097218391,484.692057486305
"119",601.14108879642,601.483947648907,484.692057486305
"120",616.57285802322,601.483947648907,497.304374263572
"121",621.108479510616,610.210797902822,512.882705062129
"122",624.125522767962,615.381941276398,512.882705062129
"123",626.88355824395,615.381941276398,516.400718196453
"124",644.158465047965,620.175920795791,522.213258198815
"125",644.158465047965,626.885595295435,522.213258198815
"126",647.961890771884,626.885595295435,533.735165960984
"127",656.649864781414,631.197883727376,536.588701215936
"128",656.649864781414,631.197883727376,540.978723886574
"129",668.92677579833,641.62269595037,540.978723886574
"130",671.516875434835,645.939313894356,547.507412956954
"131",695.499030270342,648.966032657904,563.057669895046
"132",701.441444964333,652.161952821388,565.986110960759
"133",709.778806190791,666.054739884183,569.235529571736
"134",709.778806190791,668.912660951823,578.772637832196
"135",716.870971307788,675.451951379599,582.959742768649
"136",728.063647435219,675.451951379599,592.109620408435
"137",730.704380011499,693.685398004254,597.219675653732
"138",733.333592151068,693.685398004254,605.740592797808
"139",744.648454246256,703.424650531657,614.601288686621
"140",764.872960715132,715.764431005025,621.096830375959
"141",778.358111669276,728.286155640718,623.726829648816
"142",789.438022755823,736.002006319652,627.198971207334
"143",807.234713308635,738.860702160531,653.372782559137
"144",810.30868766156,741.625610403799,674.424519307135
"145",824.478885260122,766.301557984157,674.424519307135
"146",829.77776743915,775.287098539982,677.823154433575
"147",829.77776743915,780.56759186877,688.697837699771
"148",829.77776743915,780.56759186877,705.757319712841
"149",846.763923436166,791.97094221185,712.980972684263
"150",855.909585701229,791.97094221185,727.896231803396
"151",870.15532288672,795.390362547933,731.55924983072
"152",885.522039974841,795.390362547933,756.565503644242
"153",893.752973914094,814.253586980241,759.145238673865
"154",896.172400863145,814.253586980241,759.145238673865
"155",904.624620069562,819.356313275666,765.608777473971
"156",915.710655152699,819.356313275666,781.534932819101
"157",924.583770456635,830.908955743703,781.534932819101
"158",924.583770456635,834.351041858991,785.634374788064
