"","2009"
"1",0
"2",3.45538706086737
"3",3.45538706086737
"4",3.45538706086737
"5",3.45538706086737
"6",3.45538706086737
"7",3.45538706086737
"8",3.45538706086737
"9",3.45538706086737
"10",3.45538706086737
"11",3.45538706086737
"12",3.45538706086737
"13",3.45538706086737
"14",3.45538706086737
"15",3.45538706086737
"16",9.91080880731932
"17",9.91080880731932
"18",13.4882450291654
"19",13.4882450291654
"20",13.4882450291654
"21",13.4882450291654
"22",13.4882450291654
"23",13.4882450291654
"24",13.4882450291654
"25",20.3492289244904
"26",20.3492289244904
"27",20.3492289244904
"28",26.3404588012059
"29",26.3404588012059
"30",26.3404588012059
"31",28.5586635499263
"32",28.5586635499263
"33",28.5586635499263
"34",28.5586635499263
"35",28.5586635499263
"36",28.5586635499263
"37",28.5586635499263
"38",28.5586635499263
"39",28.5586635499263
"40",28.5586635499263
"41",28.5586635499263
"42",28.5586635499263
"43",28.5586635499263
"44",28.5586635499263
"45",28.5586635499263
"46",28.5586635499263
"47",28.5586635499263
"48",31.5656418971235
"49",31.5656418971235
"50",31.5656418971235
"51",43.2468918447915
"52",43.2468918447915
"53",43.2468918447915
"54",56.1687593753976
"55",56.1687593753976
"56",56.1687593753976
"57",56.1687593753976
"58",56.1687593753976
"59",56.1687593753976
"60",56.1687593753976
"61",56.1687593753976
"62",59.0353310694857
"63",59.0353310694857
"64",59.0353310694857
"65",59.0353310694857
"66",66.1170742742478
"67",66.1170742742478
"68",66.1170742742478
"69",66.1170742742478
"70",66.1170742742478
"71",74.8606626641058
"72",83.8980428777998
"73",91.6661517909569
"74",96.2563636065176
"75",96.2563636065176
"76",96.2563636065176
"77",96.2563636065176
"78",96.2563636065176
"79",96.2563636065176
"80",96.2563636065176
"81",96.2563636065176
"82",96.2563636065176
"83",96.2563636065176
"84",96.2563636065176
"85",96.2563636065176
"86",96.2563636065176
"87",98.9353355186928
"88",101.619403968046
"89",101.619403968046
"90",101.619403968046
"91",101.619403968046
"92",103.875746839249
"93",106.903409206543
"94",106.903409206543
"95",112.396858940857
"96",118.146045948852
"97",118.146045948852
"98",118.146045948852
"99",118.146045948852
"100",121.999150529627
"101",121.999150529627
"102",125.644623170979
"103",125.644623170979
"104",125.644623170979
"105",125.644623170979
"106",130.981712195792
"107",138.270703376254
"108",138.270703376254
"109",138.270703376254
"110",138.270703376254
"111",138.270703376254
"112",138.270703376254
"113",138.270703376254
"114",141.253669505147
"115",141.253669505147
"116",141.253669505147
"117",141.253669505147
"118",143.468317437336
"119",143.468317437336
"120",143.468317437336
"121",143.468317437336
"122",143.468317437336
"123",143.468317437336
"124",143.468317437336
"125",143.468317437336
"126",143.468317437336
"127",143.468317437336
"128",143.468317437336
"129",150.628692686054
"130",150.628692686054
"131",150.628692686054
"132",150.628692686054
"133",150.628692686054
"134",150.628692686054
"135",150.628692686054
"136",153.654988007035
"137",153.654988007035
"138",156.651987971369
"139",165.90401203912
"140",173.245757437215
"141",178.096573839219
"142",200.307966912031
"143",206.570789963342
"144",206.570789963342
"145",215.462385773683
"146",215.462385773683
"147",221.693024453509
"148",227.241940713506
"149",227.241940713506
"150",227.241940713506
"151",227.241940713506
"152",227.241940713506
"153",227.241940713506
"154",235.765296510408
"155",235.765296510408
"156",239.513777629105
"157",239.513777629105
"158",241.921891257316
"159",241.921891257316
"160",252.838185134543
"161",261.097928015098
"162",261.097928015098
"163",261.097928015098
"164",261.097928015098
"165",270.136804022493
"166",270.136804022493
"167",270.136804022493
"168",275.622621142641
"169",281.762053011343
"170",285.941978712897
"171",292.335623242404
"172",295.100103726636
"173",295.100103726636
"174",304.583770942266
"175",308.530366216871
"176",308.530366216871
"177",312.722297690774
"178",312.722297690774
"179",312.722297690774
"180",315.259142431888
"181",322.077483677873
"182",325.043421590985
"183",325.043421590985
"184",329.819503995557
"185",329.819503995557
"186",329.819503995557
"187",335.851246382251
"188",335.851246382251
"189",335.851246382251
"190",335.851246382251
"191",340.37906226352
"192",342.906827802032
"193",346.25641394047
"194",353.156527484226
"195",353.156527484226
"196",365.414130657155
"197",369.115617518526
"198",375.042799475669
"199",375.042799475669
"200",375.042799475669
"201",375.042799475669
"202",375.042799475669
"203",375.042799475669
"204",375.042799475669
"205",377.807987354367
"206",377.807987354367
"207",377.807987354367
"208",377.807987354367
"209",377.807987354367
"210",377.807987354367
"211",377.807987354367
"212",380.921877287889
"213",380.921877287889
"214",389.061939032685
"215",389.061939032685
"216",393.971719264202
"217",393.971719264202
"218",393.971719264202
"219",403.451819181449
"220",405.738102821962
"221",408.969636960512
"222",411.208111048599
"223",413.738132483306
"224",413.738132483306
"225",422.339666992922
"226",425.345192224574
"227",427.838806923574
"228",431.567976246063
"229",431.567976246063
"230",434.735814683849
