"","1998","1999","2001","2000"
"1",0,0,0,0
"2",0,0,16.3031721990822,7.76197904296287
"3",4.44678996159549,0,18.7094804990344,11.9681813487884
"4",4.44678996159549,0,18.7094804990344,11.9681813487884
"5",4.44678996159549,4.14808215180587,18.7094804990344,11.9681813487884
"6",4.44678996159549,4.14808215180587,18.7094804990344,11.9681813487884
"7",4.44678996159549,4.14808215180587,18.7094804990344,11.9681813487884
"8",4.44678996159549,4.14808215180587,18.7094804990344,15.8052108204267
"9",4.44678996159549,4.14808215180587,18.7094804990344,15.8052108204267
"10",4.44678996159549,4.14808215180587,18.7094804990344,15.8052108204267
"11",4.44678996159549,4.14808215180587,18.7094804990344,15.8052108204267
"12",7.19078871576725,4.14808215180587,18.7094804990344,15.8052108204267
"13",7.19078871576725,4.14808215180587,18.7094804990344,18.713221742848
"14",7.19078871576725,4.14808215180587,18.7094804990344,23.6187108551013
"15",7.19078871576725,4.14808215180587,21.5974693023922,26.7873383135722
"16",7.19078871576725,6.47894754310982,21.5974693023922,29.7181546819179
"17",9.9365784895031,6.47894754310982,24.7751237326209,29.7181546819179
"18",12.7242203696912,6.47894754310982,24.7751237326209,29.7181546819179
"19",12.7242203696912,6.47894754310982,24.7751237326209,29.7181546819179
"20",12.7242203696912,6.47894754310982,24.7751237326209,32.7291638614184
"21",12.7242203696912,6.47894754310982,24.7751237326209,32.7291638614184
"22",12.7242203696912,11.7897410086035,24.7751237326209,32.7291638614184
"23",12.7242203696912,11.7897410086035,24.7751237326209,35.5750715921248
"24",12.7242203696912,15.2071315641827,24.7751237326209,41.419919255008
"25",12.7242203696912,15.2071315641827,24.7751237326209,41.419919255008
"26",12.7242203696912,15.2071315641827,24.7751237326209,41.419919255008
"27",22.0270403812956,26.6673644907762,24.7751237326209,41.419919255008
"28",22.0270403812956,26.6673644907762,24.7751237326209,41.419919255008
"29",25.4067560419326,26.6673644907762,24.7751237326209,41.419919255008
"30",25.4067560419326,26.6673644907762,24.7751237326209,41.419919255008
"31",27.7434944159982,26.6673644907762,28.648586020008,41.419919255008
"32",27.7434944159982,26.6673644907762,33.489294511981,41.419919255008
"33",32.5166001092027,26.6673644907762,33.489294511981,41.419919255008
"34",32.5166001092027,26.6673644907762,33.489294511981,41.419919255008
"35",32.5166001092027,26.6673644907762,38.9685649683552,46.7155811200219
"36",32.5166001092027,26.6673644907762,38.9685649683552,49.99717021015
"37",32.5166001092027,26.6673644907762,38.9685649683552,49.99717021015
"38",32.5166001092027,26.6673644907762,38.9685649683552,49.99717021015
"39",32.5166001092027,30.6061228262265,38.9685649683552,49.99717021015
"40",39.7418320515004,30.6061228262265,38.9685649683552,49.99717021015
"41",44.4725521077857,30.6061228262265,41.4024231084607,49.99717021015
"42",46.795588272775,30.6061228262265,41.4024231084607,49.99717021015
"43",46.795588272775,30.6061228262265,41.4024231084607,49.99717021015
"44",46.795588272775,30.6061228262265,41.4024231084607,49.99717021015
"45",52.9720510828253,30.6061228262265,48.2736281022398,49.99717021015
"46",52.9720510828253,30.6061228262265,48.2736281022398,49.99717021015
"47",56.2414327681472,43.3745372816541,48.2736281022398,49.99717021015
"48",58.7965043694383,43.3745372816541,48.2736281022398,49.99717021015
"49",58.7965043694383,43.3745372816541,48.2736281022398,49.99717021015
"50",62.7894586614192,43.3745372816541,48.2736281022398,49.99717021015
"51",62.7894586614192,43.3745372816541,48.2736281022398,49.99717021015
"52",62.7894586614192,47.8948734301035,48.2736281022398,49.99717021015
"53",69.2058032482438,47.8948734301035,48.2736281022398,49.99717021015
"54",69.2058032482438,47.8948734301035,48.2736281022398,49.99717021015
"55",69.2058032482438,47.8948734301035,48.2736281022398,49.99717021015
"56",71.4612213813331,47.8948734301035,48.2736281022398,49.99717021015
"57",71.4612213813331,47.8948734301035,48.2736281022398,57.8632220085674
"58",71.4612213813331,50.2380046746306,48.2736281022398,57.8632220085674
"59",71.4612213813331,50.2380046746306,55.6784230882049,57.8632220085674
"60",75.2576626834904,50.2380046746306,55.6784230882049,57.8632220085674
"61",75.2576626834904,50.2380046746306,63.4973680113274,57.8632220085674
"62",75.2576626834904,50.2380046746306,63.4973680113274,57.8632220085674
"63",75.2576626834904,50.2380046746306,63.4973680113274,57.8632220085674
"64",75.2576626834904,50.2380046746306,63.4973680113274,57.8632220085674
"65",75.2576626834904,50.2380046746306,63.4973680113274,57.8632220085674
"66",84.410857720204,50.2380046746306,63.4973680113274,57.8632220085674
"67",84.410857720204,50.2380046746306,69.1445285154466,57.8632220085674
"68",84.410857720204,50.2380046746306,69.1445285154466,57.8632220085674
"69",84.410857720204,52.5783435052207,69.1445285154466,64.6322771460724
"70",84.410857720204,52.5783435052207,69.1445285154466,64.6322771460724
"71",84.410857720204,52.5783435052207,82.4170512901548,69.291150354826
"72",84.410857720204,52.5783435052207,89.7294885472271,69.291150354826
"73",86.8829090032754,52.5783435052207,89.7294885472271,69.291150354826
"74",86.8829090032754,56.3211567396424,89.7294885472271,69.291150354826
"75",89.2503188918652,56.3211567396424,89.7294885472271,69.291150354826
"76",89.2503188918652,56.3211567396424,89.7294885472271,69.291150354826
"77",89.2503188918652,56.3211567396424,89.7294885472271,69.291150354826
"78",89.2503188918652,56.3211567396424,89.7294885472271,72.7682110733899
"79",95.0738533477992,56.3211567396424,89.7294885472271,72.7682110733899
"80",95.0738533477992,56.3211567396424,101.206632132556,72.7682110733899
"81",95.0738533477992,56.3211567396424,101.206632132556,72.7682110733899
"82",95.0738533477992,56.3211567396424,101.206632132556,72.7682110733899
"83",95.0738533477992,56.3211567396424,106.409090848062,72.7682110733899
"84",95.0738533477992,56.3211567396424,106.409090848062,72.7682110733899
"85",95.0738533477992,56.3211567396424,106.409090848062,72.7682110733899
"86",97.4788617608493,59.275679449848,106.409090848062,72.7682110733899
"87",97.4788617608493,59.275679449848,106.409090848062,72.7682110733899
"88",97.4788617608493,59.275679449848,106.409090848062,77.6798981375537
"89",100.30111679798,62.9333062725719,106.409090848062,77.6798981375537
"90",100.30111679798,69.0067852776276,110.24759076561,80.5982581215893
"91",100.30111679798,69.0067852776276,110.24759076561,80.5982581215893
"92",103.294246519372,72.3539467123996,110.24759076561,88.9891201153929
"93",103.294246519372,74.9835185614874,115.462154646502,88.9891201153929
"94",105.678552882875,74.9835185614874,120.615746731812,88.9891201153929
"95",105.678552882875,78.4585947149118,120.615746731812,88.9891201153929
"96",105.678552882875,78.4585947149118,120.615746731812,88.9891201153929
"97",110.243876962494,81.6153001078363,120.615746731812,88.9891201153929
"98",118.181243785353,81.6153001078363,120.615746731812,88.9891201153929
"99",118.181243785353,81.6153001078363,120.615746731812,88.9891201153929
"100",118.181243785353,81.6153001078363,126.16197356889,88.9891201153929
"101",118.181243785353,81.6153001078363,126.16197356889,88.9891201153929
"102",120.452407179625,81.6153001078363,126.16197356889,88.9891201153929
"103",120.452407179625,81.6153001078363,128.399437113346,94.0371253514705
"104",120.452407179625,81.6153001078363,128.399437113346,97.3695409668145
"105",123.837875457137,81.6153001078363,132.855549464279,97.3695409668145
"106",126.688386062413,81.6153001078363,132.855549464279,97.3695409668145
"107",136.64094582702,81.6153001078363,132.855549464279,97.3695409668145
"108",139.624698383166,81.6153001078363,132.855549464279,97.3695409668145
"109",139.624698383166,89.9933980580591,132.855549464279,97.3695409668145
"110",139.624698383166,89.9933980580591,132.855549464279,97.3695409668145
"111",139.624698383166,89.9933980580591,135.073797417865,97.3695409668145
"112",139.624698383166,89.9933980580591,140.550650727268,97.3695409668145
"113",143.775519236544,97.9500904223779,140.550650727268,97.3695409668145
"114",147.182996979186,101.058190372278,140.550650727268,101.42907970348
"115",149.987128221352,101.058190372278,140.550650727268,104.917006746308
"116",155.37053714581,101.058190372278,140.550650727268,108.215731221014
"117",155.37053714581,101.058190372278,140.550650727268,108.215731221014
"118",155.37053714581,101.058190372278,140.550650727268,108.215731221014
"119",157.711486226696,103.277839169897,140.550650727268,108.215731221014
"120",166.203344604302,106.664581597889,145.55694837904,108.215731221014
"121",168.669571618742,110.978503999051,160.506379989111,118.808414044298
"122",168.669571618742,110.978503999051,163.611375950697,118.808414044298
"123",168.669571618742,110.978503999051,166.181642261611,121.5756218059
"124",168.669571618742,110.978503999051,173.675376977612,121.5756218059
"125",168.669571618742,110.978503999051,173.675376977612,121.5756218059
"126",168.669571618742,115.068899796134,173.675376977612,121.5756218059
"127",168.669571618742,117.991701812878,173.675376977612,121.5756218059
"128",168.669571618742,120.42500723801,191.028241797897,121.5756218059
"129",168.669571618742,120.42500723801,194.760384429205,126.757465318902
"130",174.889887458484,120.42500723801,197.028781387435,126.757465318902
"131",174.889887458484,120.42500723801,197.028781387435,132.932646315075
"132",174.889887458484,120.42500723801,202.467484085235,132.932646315075
"133",174.889887458484,128.488245478368,202.467484085235,132.932646315075
"134",177.353695942776,128.488245478368,208.947317538281,132.932646315075
"135",177.353695942776,128.488245478368,226.367489614582,132.932646315075
"136",177.353695942776,131.270475674293,226.367489614582,132.932646315075
"137",186.90882954625,134.137894200426,226.367489614582,139.711120602712
"138",186.90882954625,137.243852484878,230.206990029789,142.416517685158
"139",186.90882954625,137.243852484878,233.615684701995,142.416517685158
"140",186.90882954625,137.243852484878,236.060347712027,142.416517685158
"141",189.310886485605,148.270872424318,238.504787078847,142.416517685158
"142",198.189390009134,148.270872424318,241.084927448135,142.416517685158
"143",203.665057410846,152.375232342327,241.084927448135,142.416517685158
"144",218.95167137901,158.060278740752,245.997299699024,144.710422970214
"145",218.95167137901,167.997774079449,245.997299699024,144.710422970214
"146",221.666609669503,170.609407595107,250.331258147086,144.710422970214
"147",221.666609669503,170.609407595107,255.424152484509,148.677528030839
"148",221.666609669503,173.634568710801,261.341517021716,148.677528030839
"149",225.848545814519,178.008096420363,265.815640803801,148.677528030839
"150",225.848545814519,178.008096420363,265.815640803801,148.677528030839
"151",231.226236398787,178.008096420363,265.815640803801,148.677528030839
"152",231.226236398787,195.949373971376,265.815640803801,148.677528030839
"153",231.226236398787,195.949373971376,265.815640803801,148.677528030839
"154",237.148631883896,195.949373971376,268.685251687067,152.840874237939
"155",237.148631883896,201.569574367245,273.214564070431,152.840874237939
"156",245.739323542119,201.569574367245,273.214564070431,162.964454682655
"157",245.739323542119,204.962795206957,273.214564070431,162.964454682655
"158",250.41750075731,204.962795206957,273.214564070431,166.91604601856
"159",250.41750075731,204.962795206957,273.214564070431,169.583611025348
"160",265.198618614195,208.656862004854,277.104092518552,176.591067598046
"161",269.721621915601,208.656862004854,277.104092518552,176.591067598046
"162",269.721621915601,208.656862004854,288.866747408593,184.857834158977
"163",273.47503947925,208.656862004854,288.866747408593,184.857834158977
"164",287.080311114491,208.656862004854,288.866747408593,189.743970542463
"165",293.309338165648,208.656862004854,293.257672000061,193.216627691614
"166",293.309338165648,208.656862004854,293.257672000061,195.915561909205
