"","2011","2012","2010","2013","2014"
"96",824.562696964046,880.536739348345,772.111436901999,788.075727986549,733.571867668908
"97",842.776665779301,900.970325738522,772.111436901999,792.274230562094,750.191433211346
"98",846.216477483723,920.946377249282,772.111436901999,806.722140424627,761.704380712431
"99",849.28519314313,924.799678886236,795.348797143772,834.127915611259,771.800648313316
"100",854.682362498094,928.171559621698,819.771142737125,839.600303204312,771.800648313316
"101",871.230036473255,930.876475181834,828.255406514137,859.679541526021,790.97564061651
"102",883.621708247015,946.806323378567,833.540198875122,875.538160088457,797.74958995529
"103",902.705245585749,959.215631187009,848.6913354975,883.371692432707,808.360324377902
"104",921.05063047897,982.448253512242,854.025729462025,910.206621275065,826.378986927563
"105",921.05063047897,984.865169045533,881.450998011107,914.752639534423,846.846430007964
"106",921.05063047897,987.430669443611,902.126963589058,921.75045062334,866.976488914758
"107",923.945539636159,990.51756266802,914.640705674238,924.567380086327,872.319497001925
"108",939.430717886366,1016.05471734172,924.05708527091,927.340604929724,890.726824791205
"109",963.662524352257,1031.2680424456,927.106917192429,934.583321395547,899.237782631687
"110",967.818868787009,1034.11652695095,934.251933449008,953.106531493461,904.322160954037
"111",991.210134504662,1044.12462661739,951.50427244329,959.050856600299,912.508950057338
"112",1004.85262125327,1044.12462661739,961.921538015504,968.487430725214,929.273487487491
"113",1015.20672738769,1048.10338971311,966.383296094208,992.923028712963,948.459712258496
"114",1032.96326368496,1064.63583891027,966.383296094208,1001.24108728528,951.030058163731
"115",1042.66573149442,1075.09509351342,984.675064782316,1004.56116061471,956.350591377357
"116",1058.47860299932,1087.85972123732,989.097212226314,1024.29188231176,967.987071485832
"117",1064.57991450594,1111.26356540198,996.557897382451,1035.18743956503,979.986013850631
"118",1070.84802115392,1134.33661671729,1006.05197156415,1045.52198828021,989.815539602554
"119",1075.68908757406,1147.32995105158,1016.07381299612,1049.10003487802,1002.78937712804
"120",1075.68908757406,1172.02482708834,1022.53894378652,1063.19127930574,1018.78448726545
"121",1092.19215231826,1198.31588752885,1029.42667397911,1068.72921355697,1042.57069508581
"122",1097.05603487171,1201.71786376245,1047.95825177465,1082.76477449987,1047.41648193743
"123",1104.74561346181,1216.87151061873,1073.36021658872,1100.50870255787,1050.28598698954
"124",1123.07719927252,1233.53180606938,1081.63481573427,1100.50870255787,1060.14208066392
"125",1145.68578557749,1233.53180606938,1086.52574185992,1113.09369953777,1063.28876480813
"126",1163.19945901911,1255.77094527615,1093.70506160918,1119.89218963271,1070.59484936808
"127",1175.68838988928,1263.44208442784,1106.34261104287,1131.56579133109,1081.46427832562
"128",1183.32864495354,1268.35967028389,1110.79916639974,1146.34172009535,1091.14368393082
"129",1192.82164021149,1276.09036225846,1127.58658416317,1172.97252744798,1109.3511522004
"130",1196.29300168868,1280.33854008246,1127.58658416317,1179.55356039558,1128.16785598446
"131",1220.08541675611,1296.21247723395,1140.40559919878,1179.55356039558,1138.56394872198
"132",1238.1669385311,1313.50199526532,1144.48715201889,1183.38091029945,1146.04160754311
"133",1245.06808132884,1319.61830946026,1165.66688742665,1210.86226379213,1155.24750688708
"134",1245.06808132884,1323.22443518336,1190.04263933199,1224.88508481518,1155.24750688708
"135",1264.17400285327,1341.97767658252,1208.62379154662,1224.88508481518,1177.29113721597
"136",1290.77234079002,1359.47340122149,1213.39767901788,1236.89356639917,1201.72424988789
"137",1315.06369666929,1365.24623196947,1233.81809329194,1263.85977762643,1209.35844661305
"138",1324.27723071396,1387.64098887888,1250.85557063467,1274.75071615437,1209.35844661305
"139",1339.63345491054,1390.37340964999,1268.8726334684,1284.33258296422,1209.35844661305
"140",1353.72733491125,1399.59689433851,1275.15913711785,1303.97917642562,1220.96261534052
"141",1374.0606310293,1421.65198576711,1280.16968798533,1310.36821989998,1234.72764255061
"142",1376.48401994907,1427.99004779006,1303.60412370088,1321.88620015929,1248.49913502163
"143",1376.48401994907,1444.62270569703,1322.88411106509,1344.90602519534,1256.9206863175
"144",1379.93160249635,1456.04661198336,1334.5682180068,1350.14275222031,1272.67485539125
"145",1382.8289229292,1470.63681653883,1345.58411344841,1350.14275222031,1292.28311247265
"146",1395.533942838,1482.49053398146,1348.05471827611,1364.35069616228,1316.15066746071
"147",1407.53804348996,1488.59876732697,1360.11807608383,1369.4547452257,1338.32998382037
"148",1414.39995583993,1508.01483966807,1382.58658060241,1372.75279947974,1354.59387820746
"149",1421.45028638232,1515.82053103639,1391.29255414655,1378.67788290011,1379.37432456499
"150",1446.94344070221,1539.56832865953,1404.45974542368,1378.67788290011,1398.35123156745
"151",1459.25962550756,1557.52717334424,1410.50366866539,1386.8837595941,1412.47590823186
"152",1465.84023318171,1557.52717334424,1417.27082342902,1395.0376008872,1412.47590823186
"153",1480.53497675223,1567.94157144857,1421.8773030914,1398.28504367393,1418.34901786963
"154",1484.19158811489,1578.17248626031,1431.93041649865,1405.58600182358,1432.17885665413
"155",1488.66432695778,1590.82060940513,1445.45338257589,1414.34612228547,1432.17885665413
"156",1510.12749126995,1612.27953377779,1449.87120037134,1435.2557055366,1440.76748599694
"157",1530.3198183224,1615.66510820255,1456.85910233227,1453.63693691615,1451.50109411151
"158",1532.73425258029,1635.41722179682,1470.15361297785,1467.34580330645,1472.99536203196
"159",1542.39254065426,1655.8064212639,1491.3755783702,1480.27166450248,1478.5815668256
"160",1544.72545358741,1658.16645482289,1494.80321431814,1480.27166450248,1478.5815668256
"161",1556.28656834654,1672.16038354514,1519.00700449524,1480.27166450248,1493.7474538217
"162",1582.13269363275,1672.16038354514,1544.05738201433,1501.33694343504,1496.69105129622
"163",1604.16173690874,1696.19002055983,1544.05738201433,1514.9611769186,1504.21698888682
"164",1628.40613655484,1723.22121171111,1549.66044476828,1522.10863348675,1507.69923711201
"165",1652.58115958021,1740.49740155457,1562.88879590165,1531.06016513058,1510.39023112459
"166",1679.40682540262,1762.3239917121,1583.74447000794,1541.33648260979,1531.35181325263
"167",1693.10239125797,1766.69886326549,1594.08396174206,1563.36439221025,1547.14405881536
"168",1710.49508237239,1785.06264199877,1596.70154016491,1580.57833110869,1574.24647047897
"169",1719.89977163336,1805.11652383416,1614.34040129607,1592.2573371785,1586.32386727474
"170",1731.59894334136,1805.11652383416,1624.31278203363,1605.01751508145,1586.32386727474
"171",1749.49138835407,1812.2744824184,1644.61578357924,1616.7246770772,1601.55032275247
"172",1757.42344218294,1838.72236293011,1656.67997083829,1624.53405349618,1615.33102615884
"173",1782.84615946483,1841.26534535076,1680.84047621895,1632.11445581323,1630.74060771038
"174",1807.71865538294,1843.47904337955,1701.66448343416,1635.64435404947,1639.14879965592
"175",1812.72337391043,1843.47904337955,1725.47015467717,1635.64435404947,1650.49525174885
"176",1815.81605824724,1846.68704610891,1749.45523344019,1649.51085654228,1650.49525174885
"177",1839.06909057308,1851.31989734167,1752.79681699805,1658.79677591141,1654.05494167003
"178",1854.50152266598,1875.29867006224,1755.81491714608,1684.57802409599,1658.40228041142
"179",1882.1084312783,1884.09009497698,1769.80016629932,1695.90028056093,1671.95727530013
"180",1882.1084312783,1891.79202792579,1777.26522937043,1702.70900518631,1683.14065344488
"181",1903.83558182681,1910.37242981552,1795.77498416605,1708.55066210117,1695.33867776478
"182",1929.57758734859,1921.53584700423,1798.45193397568,1718.42018994985,1722.27513675885
"183",1949.16332929233,1926.76874338348,1802.94840004394,1722.53711973213,1729.19595375573
"184",1965.21947340498,1934.6360924039,1807.42176421281,1742.69984240895,1731.41016329786
"185",1968.03008524799,1944.49685271397,1817.75037214388,1752.04493647437,1753.77852990613
"186",1976.36929697881,1950.46247888774,1828.32879489267,1774.52361006299,1753.77852990613
"187",1992.53075370185,1961.98916950043,1831.98378350361,1784.36427234616,1767.6252807586
"188",2019.97266006156,1987.6546662294,1831.98378350361,1787.45353192502,1771.33809712658
"189",2022.28146218982,2007.58565321024,1851.79331936112,1811.55845798428,1790.8649463562
"190",2022.28146218982,2018.75982720512,1856.41681825898,1829.03495933426,1794.43841379189
"191",2049.54890201617,2043.37847391396,1869.38170164967,1838.63284300209,1794.43841379189
"192",2072.73795958229,2055.48685684797,1895.3459029391,1855.41010787873,1805.7749889544
"193",2079.49432036917,2074.91789868277,1897.6289224038,1863.4582501646,1810.31133734057
"194",2088.00841421305,2091.98106189127,1901.45766238803,1889.56966428761,1816.15421101424
"195",2095.06919605597,2097.06157020291,1912.93286902458,1909.72992016839,1836.59890521544
"196",2120.16048259319,2118.05426444211,1919.36511789692,1932.71017454971,1845.23095674935
"197",2124.79584816954,2141.25497702448,1924.36281310129,1946.07311448569,1864.602722709
"198",2151.14501424919,2152.91353299305,1932.46907295059,1951.14837086499,1870.14234051971
"199",2160.42499838557,2158.5658036155,1953.55472561527,1969.58295145238,1887.17253079344
"200",2170.57126228123,2163.89048340925,1953.55472561527,1976.20963703045,1904.93738138254
"201",2186.58658105829,2186.24416847315,1977.1497583615,2002.9068806973,1915.92527914854
"202",2192.70002703233,2189.22628185741,1993.95919881832,2027.0492400249,1919.61303385801
"203",2215.04813693115,2207.27492972556,2012.84282741622,2045.17011848802,1932.96903866294
"204",2234.17556832416,2228.4059680614,2035.85093702583,2053.05106316239,1943.77515890116
"205",2234.17556832416,2228.4059680614,2057.54742641534,2056.49252739502,1945.99466545522
"206",2243.24707523138,2233.3572089098,2064.80813654517,2073.78377796687,1945.99466545522
"207",2243.24707523138,2254.00718530511,2090.56682170532,2082.36407852793,1956.45111588521
"208",2266.29661653805,2276.90294127079,2112.11582199955,2090.24130513975,1962.47569638271
"209",2272.95351938196,2293.97833568776,2138.94017603388,2100.90163161221,1972.93467137647
"210",2280.72830527104,2307.10738021123,2138.94017603388,2104.78664814667,1989.5418503618
"211",2302.77480643603,2326.4214434144,2153.60390081507,2120.34010528906,2005.4172581584
"212",2328.69224045811,2329.27618434002,2153.60390081507,2120.34010528906,2012.83418896944
"213",2341.01945348899,2348.09920938874,2170.35291771217,2136.46438885347,2037.71250545484
"214",2359.26222160682,2365.60102925742,2197.23728696452,2157.30166599559,2057.06376197188
"215",2362.42519630303,2369.66371006122,2207.056894698,2157.30166599559,2059.39947246264
"216",2381.54537256803,2376.25834460585,2213.67892073406,2181.34812732116,2081.96920927982
"217",2395.36199703277,2382.9037505275,2219.80189814435,2202.75687618535,2104.168778702
"218",2404.02809517124,2410.57580520199,2225.57431967088,2227.37780012572,2121.94777076624
"219",2422.2910944606,2416.07936118183,2229.96287247467,2249.49756163713,2126.12655938189
"220",2424.77148602124,2424.37041596374,2229.96287247467,2252.63602752865,2129.02354760865
"221",2435.43788869295,2442.41686370277,2235.81490134671,2258.65415028201,2147.40189975103
"222",2445.24857432121,2466.67424232053,2249.57838012478,2268.18784760401,2166.14948599846
"223",2458.80735431286,2478.4315674382,2258.96007933912,2276.10580004454,2180.79214495526
"224",2475.77237788144,2485.06578534743,2263.33027143155,2289.47243202402,2188.88855420548
"225",2486.91660704162,2498.94328280287,2274.61698649937,2294.84273502308,2196.94214773818
"226",2489.75103202398,2516.21630077826,2296.08737794321,2307.34834529734,2219.98422650233
"227",2489.75103202398,2524.95239695221,2317.90412987551,2335.41586148972,2241.48369230939
"228",2501.62860751217,2539.24522697292,2342.7727441104,2341.22878620287,2247.48223890874
"229",2509.01128181929,2556.39101031874,2366.22003482864,2366.69160650965,2249.88877694162
"230",2520.59023967154,2556.39101031874,2382.11547527042,2372.10931325933,2272.32554771854
